,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,medianhousevalue
18823,1.7885,40,3272.0,663.0,1467.0,553.0,41.78,-121.62,10.680539205318292
18824,1.74,28,4225.0,835.0,1908.0,686.0,41.86,-121.93,10.691967639914864
18825,2.234,19,3599.0,695.0,1572.0,601.0,41.86,-122.33,10.978507040265917
18826,1.7639,21,2400.0,485.0,1109.0,443.0,41.81,-122.53,10.922352923113982
18827,2.1607,17,1885.0,350.0,953.0,328.0,41.66,-122.26,11.02518140064756
18828,1.8242,18,1867.0,424.0,802.0,314.0,41.95,-122.64,10.887455624298198
18829,2.7222,25,2344.0,532.0,1117.0,424.0,41.86,-123.26,11.075985169527042
18830,2.2976,25,1941.0,477.0,1000.0,390.0,41.8,-123.38,10.904137815028022
18831,1.965,23,1654.0,369.0,669.0,273.0,41.6,-123.41,11.088292827848269
18832,2.3571,23,4017.0,792.0,1634.0,619.0,41.7,-122.92,11.034905792929415
18833,2.4107,21,2010.0,360.0,947.0,306.0,41.69,-122.56,11.157692338256169
18834,2.0591,15,4206.0,922.0,1863.0,869.0,41.74,-122.61,10.92775337907558
18835,3.3095,33,2644.0,459.0,1113.0,483.0,41.74,-122.64,11.305913595583258
18836,1.8694,36,3319.0,664.0,1492.0,631.0,41.73,-122.64,11.173262142245258
18837,2.2206,50,1525.0,308.0,661.0,285.0,41.73,-122.64,11.05407540279458
18838,1.8533,15,3643.0,801.0,1784.0,743.0,41.72,-122.65,10.959557617938563
18839,2.5357,19,2200.0,414.0,950.0,367.0,41.76,-122.73,11.45318607621936
18840,3.1062,19,2722.0,479.0,1108.0,430.0,41.63,-122.64,11.51293546492023
18841,2.2024,29,1729.0,355.0,848.0,328.0,41.53,-122.56,11.017004873924424
18842,2.723,20,4288.0,789.0,1800.0,660.0,41.48,-122.93,11.284781934567633
18843,1.7292,31,1277.0,263.0,600.0,241.0,41.46,-122.9,11.03005541721757
18844,1.6757,34,2773.0,679.0,1066.0,424.0,41.26,-123.08,11.055656405795794
18845,2.7468,14,4453.0,797.0,1817.0,685.0,41.54,-122.38,11.303450570483712
18846,3.125,19,3689.0,644.0,1544.0,566.0,41.43,-122.49,11.239816684367907
18847,1.6509,45,2245.0,448.0,1155.0,421.0,41.43,-122.38,10.740756721857226
18848,1.27,28,1729.0,419.0,929.0,370.0,41.41,-122.37,10.879951039444416
18849,1.7448,23,910.0,199.0,370.0,169.0,41.41,-122.39,11.291043617373028
18850,1.1915,45,1393.0,294.0,521.0,249.0,41.31,-122.32,11.183045451818261
18851,2.1571,13,2300.0,513.0,1151.0,488.0,41.32,-122.3,11.308370569092329
18852,2.4526,29,4059.0,787.0,1700.0,702.0,41.31,-122.3,11.48350695288756
18853,2.8036,15,5266.0,1031.0,2147.0,885.0,41.38,-122.28,11.609153405321658
18854,3.4519,15,2740.0,503.0,1188.0,445.0,41.28,-122.45,11.766023856597407
18855,2.0375,26,178.0,40.0,55.0,25.0,41.21,-122.34,10.959557617938563
18856,2.1898,40,1958.0,386.0,725.0,331.0,41.23,-122.27,11.089820688682373
18857,1.5923,52,4513.0,985.0,1926.0,815.0,41.2,-122.27,10.933124826700707
18858,1.0667,31,602.0,153.0,112.0,47.0,41.5,-121.76,10.440010162389305
18859,2.2462,52,4019.0,824.0,1728.0,706.0,41.32,-122.09,11.049317340813348
18860,5.1014,15,14125.0,2344.0,6456.0,2147.0,38.12,-122.22,12.097936057925594
18861,4.9504,5,7854.0,1446.0,4361.0,1395.0,38.13,-122.19,12.277467297099491
18862,3.1768,31,2766.0,604.0,1441.0,552.0,38.11,-122.21,11.782960235741939
18863,3.0962,35,2122.0,400.0,1189.0,408.0,38.11,-122.21,11.732871910985468
18864,3.8029,36,3018.0,557.0,1445.0,556.0,38.1,-122.21,11.774527900858468
18865,3.1848,43,1939.0,353.0,968.0,392.0,38.11,-122.22,11.632493573102964
18866,3.0221,38,931.0,181.0,566.0,207.0,38.1,-122.22,11.443586104891608
18867,2.9469,40,2549.0,478.0,1275.0,494.0,38.1,-122.22,11.622685289462678
18868,3.1204,44,2256.0,451.0,1057.0,426.0,38.1,-122.22,11.61549107852535
18869,3.4559,44,3013.0,563.0,1353.0,512.0,38.1,-122.22,11.625369830810577
18870,2.2734,47,2161.0,440.0,966.0,360.0,38.09,-122.22,11.39302644219128
18871,3.8667,37,4368.0,779.0,2083.0,741.0,38.09,-122.21,11.751950239425476
18872,5.2957,18,6860.0,1079.0,3205.0,1058.0,38.09,-122.2,12.05467400868968
18873,3.1053,37,2811.0,539.0,1574.0,516.0,38.08,-122.22,11.47937902264955
18874,3.436,37,4590.0,857.0,2920.0,832.0,38.08,-122.22,11.459535236710686
18875,5.8171,4,15654.0,2394.0,7025.0,2168.0,38.07,-122.22,12.32474861573515
18876,2.2417,48,833.0,188.0,652.0,165.0,38.09,-122.25,11.383966460172834
18877,2.4875,26,4397.0,997.0,2539.0,965.0,38.09,-122.23,11.407576060361786
18878,2.6098,13,5451.0,1194.0,2957.0,1081.0,38.07,-122.24,11.998439434579149
18879,1.3007,24,1213.0,395.0,699.0,386.0,38.1,-122.26,11.457423325808623
18880,1.1835,30,3317.0,1058.0,1794.0,990.0,38.1,-122.26,11.80036500801413
18881,2.3,52,248.0,86.0,173.0,69.0,38.1,-122.25,11.602775309696066
18882,2.75,52,1780.0,373.0,824.0,317.0,38.1,-122.25,11.60733523953139
18883,2.5042,52,2315.0,556.0,1113.0,486.0,38.1,-122.25,11.904298410001253
18884,2.1411,52,1591.0,372.0,817.0,357.0,38.1,-122.25,11.484536278461452
18885,2.4201,46,4143.0,895.0,2240.0,847.0,38.1,-122.23,11.438212694578302
18886,2.9432,49,1851.0,356.0,849.0,307.0,38.1,-122.24,11.547336553476635
18887,3.0507,52,2050.0,492.0,1277.0,463.0,38.11,-122.24,11.583393248239855
18888,2.3241,42,1743.0,388.0,889.0,341.0,38.11,-122.24,11.504903373867316
18889,2.5969,47,1303.0,278.0,694.0,269.0,38.1,-122.23,11.438212694578302
18890,4.2308,49,2715.0,435.0,1006.0,429.0,38.12,-122.23,11.889997957243736
18891,4.0,47,3007.0,524.0,1152.0,486.0,38.11,-122.23,11.860062063178267
18892,4.775,52,2111.0,310.0,772.0,323.0,38.11,-122.24,11.906324739459684
18893,3.2664,29,5154.0,1084.0,2459.0,1019.0,38.13,-122.23,11.869907361794104
18894,4.0938,37,3223.0,564.0,1325.0,539.0,38.13,-122.24,11.751162533892076
18895,4.2902,39,2967.0,500.0,1243.0,523.0,38.12,-122.24,11.934270483892945
18896,4.0114,42,1625.0,255.0,578.0,243.0,38.12,-122.24,12.02515610124372
18897,2.5865,47,1339.0,298.0,794.0,286.0,38.12,-122.25,11.606424915484219
18898,2.6133,49,2365.0,504.0,1131.0,458.0,38.11,-122.25,11.54346436927906
18899,2.1976,52,2846.0,705.0,1519.0,620.0,38.11,-122.25,11.49171204297103
18900,1.9667,52,793.0,216.0,505.0,194.0,38.11,-122.26,11.448930795918299
18901,1.7411,52,1560.0,353.0,670.0,287.0,38.11,-122.26,11.496806245590331
18902,2.6708,52,2573.0,639.0,1238.0,529.0,38.11,-122.26,11.605513761992055
18903,3.1025,28,3102.0,734.0,1623.0,639.0,38.12,-122.26,11.549267037372665
18904,2.6937,45,4423.0,1001.0,2109.0,874.0,38.12,-122.27,11.624475784206961
18905,2.7375,42,5266.0,1167.0,3124.0,1025.0,38.12,-122.27,11.695255355062795
18906,4.0515,26,3699.0,671.0,2388.0,699.0,38.15,-122.26,11.710964518881163
18907,4.0156,34,963.0,159.0,392.0,176.0,38.14,-122.26,11.810812786275873
18908,4.5053,16,3921.0,727.0,2830.0,680.0,38.15,-122.26,11.725622642422277
18909,5.3785,12,5382.0,928.0,3928.0,921.0,38.12,-122.32,11.922389234432126
18910,1.6368,28,3072.0,790.0,1375.0,705.0,38.13,-122.26,11.420821140914589
18911,3.724,15,8479.0,1759.0,5008.0,1646.0,38.14,-122.24,11.787529896628678
18912,4.4529,10,6817.0,1188.0,4163.0,1135.0,38.15,-122.24,11.878269721588795
18913,3.7014,24,2917.0,543.0,1878.0,531.0,38.15,-122.25,11.724813914587886
18914,5.5138,7,5129.0,820.0,2824.0,738.0,38.15,-122.22,12.050009304398564
18915,1.756,33,1253.0,238.0,753.0,236.0,38.15,-122.23,11.366754528799243
18916,2.3056,36,1412.0,260.0,792.0,268.0,38.14,-122.23,11.412010608265987
18917,2.6466,14,2804.0,587.0,1083.0,573.0,38.04,-122.15,12.034696963475044
18918,3.1373,52,1888.0,457.0,830.0,408.0,38.05,-122.16,12.128656901032139
18919,4.6776,34,2434.0,428.0,926.0,423.0,38.05,-122.16,12.246739428005663
18920,4.6406,20,3000.0,525.0,1207.0,491.0,38.07,-122.19,12.289958727201455
18921,5.3288,10,4976.0,849.0,2089.0,803.0,38.07,-122.18,12.215037342290755
18922,6.4599,15,2125.0,278.0,857.0,272.0,38.07,-122.17,12.3000228100237
18923,4.5321,14,6360.0,1236.0,2876.0,1127.0,38.07,-122.16,12.15636230813118
18924,4.4397,16,3515.0,626.0,1764.0,626.0,38.06,-122.17,12.139403856983334
18925,5.3661,10,3008.0,532.0,1381.0,522.0,38.06,-122.15,12.184854116317803
18926,6.4232,7,18392.0,2782.0,8276.0,2742.0,38.08,-122.17,12.342354626814949
18927,4.4821,5,9567.0,1729.0,4620.0,1580.0,38.1,-122.2,12.25486757159303
18928,6.3735,8,614.0,118.0,278.0,115.0,38.09,-122.19,12.021554678392043
18929,3.2891,27,3794.0,772.0,1756.0,724.0,38.05,-122.14,11.922389234432126
18930,4.6761,31,3401.0,616.0,1750.0,602.0,38.07,-122.14,11.871305953640322
18931,2.3929,11,673.0,145.0,318.0,137.0,38.09,-122.11,11.715874472198905
18932,3.3281,40,1538.0,255.0,669.0,263.0,38.26,-122.13,12.044735370544808
18933,6.5891,17,1625.0,239.0,703.0,224.0,38.29,-122.15,12.703207983522068
18934,8.0113,18,1953.0,265.0,658.0,270.0,38.29,-122.18,12.881567435377423
18935,7.2589,21,2475.0,341.0,812.0,308.0,38.23,-122.18,12.677328615270097
18936,5.3345,4,3273.0,495.0,1497.0,454.0,38.16,-122.14,12.078812973059884
18937,5.2523,7,4093.0,651.0,2228.0,646.0,38.17,-122.18,11.991027463722105
18938,6.0487,15,1173.0,146.0,450.0,154.0,38.26,-122.07,12.194511067314858
18939,5.3102,13,7367.0,1042.0,3193.0,983.0,38.24,-122.1,12.180759965737863
18940,5.0672,14,6920.0,996.0,3196.0,978.0,38.27,-122.06,12.051177522006789
18941,4.3586,8,6761.0,1234.0,3237.0,1177.0,38.27,-122.07,12.063362110324636
18942,6.8872,2,6718.0,858.0,2012.0,654.0,38.3,-122.08,12.628725854927046
18943,3.676,12,3861.0,795.0,2129.0,806.0,38.28,-122.04,11.813037464800539
18944,5.2527,25,3304.0,493.0,1464.0,488.0,38.28,-122.04,11.779902152762993
18945,4.4882,15,5114.0,833.0,2418.0,778.0,38.28,-122.03,11.87757552297847
18946,6.6779,5,1569.0,199.0,713.0,209.0,38.3,-122.03,12.318959268856462
18947,4.962,3,7030.0,1191.0,3238.0,1055.0,38.28,-122.0,11.993504229837974
18948,5.4399,4,8778.0,1291.0,4010.0,1188.0,38.29,-121.98,12.139403856983334
18949,2.5313,36,263.0,73.0,88.0,42.0,38.15,-121.99,11.998439434579149
18950,2.6827,32,1070.0,199.0,631.0,195.0,38.26,-122.05,11.501874628783144
18951,3.815,37,1336.0,251.0,680.0,231.0,38.25,-122.05,11.502885230075814
18952,3.3153,36,1818.0,323.0,953.0,298.0,38.25,-122.06,11.502885230075814
18953,3.3598,34,1562.0,289.0,898.0,307.0,38.25,-122.06,11.582460855933538
18954,3.3839,36,1248.0,221.0,672.0,222.0,38.26,-122.06,11.570259974415547
18955,3.5464,15,7937.0,1635.0,4390.0,1567.0,38.24,-122.07,11.773757787382696
18956,2.8438,38,1214.0,244.0,632.0,254.0,38.25,-122.04,11.45318607621936
18957,6.2299,39,199.0,36.0,101.0,38.0,38.25,-122.05,11.565527402710426
18958,2.7885,34,3082.0,702.0,1795.0,703.0,38.26,-122.04,11.570259974415547
18959,2.7167,37,1176.0,291.0,648.0,271.0,38.25,-122.04,11.431726255472853
18960,3.0938,32,1203.0,287.0,571.0,255.0,38.25,-122.04,11.611874470755124
18961,2.4,52,582.0,131.0,241.0,106.0,38.25,-122.04,11.736077016252437
18962,3.0912,21,7195.0,1416.0,3927.0,1377.0,38.26,-122.05,11.746423225963612
18963,3.1853,16,8517.0,1910.0,4508.0,1837.0,38.27,-122.04,11.772215778919925
18964,2.7284,24,3580.0,735.0,1959.0,731.0,38.27,-122.03,11.682676678340282
18965,2.9576,25,4617.0,1046.0,2685.0,1011.0,38.26,-122.03,11.59451466851004
18966,2.5896,27,3440.0,787.0,2085.0,748.0,38.26,-122.02,11.558863947911393
18967,3.1389,35,1940.0,384.0,1177.0,403.0,38.25,-122.03,11.52387529615648
18968,3.2115,20,2237.0,464.0,1169.0,425.0,38.27,-122.02,11.503894811084523
18969,3.2061,20,3899.0,763.0,2198.0,779.0,38.26,-122.02,11.698583117470207
18970,4.0619,17,9089.0,1542.0,4758.0,1520.0,38.27,-122.01,11.748795687555171
18971,3.6335,8,2894.0,602.0,1566.0,572.0,38.26,-122.02,11.787529896628678
18972,5.2636,1,2062.0,343.0,872.0,268.0,38.23,-122.0,12.161603382806213
18973,5.4074,16,1104.0,164.0,495.0,156.0,38.24,-122.03,11.968456114085114
18974,1.6875,22,2761.0,757.0,2612.0,641.0,38.24,-122.04,11.37940550085183
18975,1.9954,30,2081.0,456.0,1005.0,438.0,38.24,-122.04,11.439289689006644
18976,4.0905,13,3334.0,541.0,1923.0,538.0,38.25,-122.03,11.811554895830454
18977,3.8583,11,6550.0,1149.0,3570.0,1123.0,38.25,-122.01,11.834291315386718
18978,4.6779,16,1081.0,181.0,792.0,184.0,38.25,-122.01,11.785247676408115
18979,3.1176,10,2237.0,454.0,1255.0,429.0,38.25,-122.02,11.748005492256807
18980,4.9222,7,11768.0,1893.0,6657.0,1874.0,38.25,-122.0,11.869907361794104
18981,4.9103,4,2487.0,440.0,1545.0,452.0,38.25,-121.98,11.852257893055606
18982,4.5987,12,4132.0,710.0,2087.0,633.0,38.26,-122.01,11.847259703415569
18983,3.1979,16,4138.0,758.0,1762.0,723.0,38.27,-121.99,11.83138646878959
18984,6.0842,18,921.0,126.0,368.0,120.0,38.26,-121.99,12.472662584630097
18985,2.5681,35,10869.0,2226.0,9879.0,2152.0,38.27,-121.94,11.305913595583258
18986,2.8357,17,7973.0,1591.0,2899.0,1502.0,38.37,-121.94,11.696088334428081
18987,3.2396,14,1156.0,216.0,574.0,227.0,38.37,-121.94,11.876185678347824
18988,1.0208,25,182.0,48.0,71.0,52.0,38.38,-121.94,11.272139700982676
18989,5.0346,2,4953.0,735.0,1791.0,562.0,38.36,-121.94,12.23125781971899
18990,4.6719,17,1824.0,348.0,934.0,305.0,38.48,-121.99,12.429220196836383
18991,4.9773,12,2344.0,354.0,1035.0,321.0,38.44,-122.01,12.54682499510009
18992,4.945,11,2838.0,429.0,1331.0,426.0,38.41,-122.0,12.606193498512562
18993,3.4741,17,3053.0,595.0,1434.0,557.0,38.41,-122.07,12.412277544454046
18994,5.1534,19,3011.0,551.0,1665.0,535.0,38.43,-121.95,12.35793929036284
18995,4.5,15,1263.0,211.0,665.0,208.0,38.41,-121.94,12.471896304003637
18996,2.7051,26,2056.0,413.0,933.0,367.0,38.37,-121.92,12.174587138384211
18997,6.0252,15,2857.0,373.0,1325.0,359.0,38.34,-121.96,11.929666757272708
18998,3.6036,14,3035.0,680.0,1597.0,663.0,38.34,-121.96,11.874097282798648
18999,5.8269,16,2084.0,292.0,1099.0,292.0,38.35,-121.95,11.919729676079623
19000,4.412,8,3157.0,559.0,1758.0,569.0,38.35,-121.94,11.850118870058369
19001,6.1112,2,7747.0,1133.0,3481.0,1083.0,38.34,-121.92,12.10625783509458
19002,4.2324,9,4999.0,874.0,2687.0,817.0,38.34,-121.95,11.864293351358109
19003,4.976,3,7985.0,1257.0,3664.0,1215.0,38.33,-121.96,11.972253562968545
19004,4.0458,12,5127.0,998.0,2749.0,976.0,38.32,-121.96,11.779902152762993
19005,4.875,25,185.0,32.0,85.0,32.0,38.31,-121.93,12.429220196836383
19006,10.2264,45,19.0,5.0,7460.0,6.0,38.32,-121.98,11.83138646878959
19007,2.433,33,1083.0,217.0,562.0,203.0,38.36,-121.98,11.52979241483
19008,2.4659,45,1778.0,339.0,839.0,319.0,38.35,-121.99,11.541522639947903
19009,2.5707,38,1918.0,364.0,745.0,348.0,38.35,-122.0,11.744045122410057
19010,4.2115,34,1084.0,187.0,561.0,198.0,38.35,-122.0,11.686046493072437
19011,3.6176,24,745.0,116.0,300.0,115.0,38.35,-122.0,11.973516181427835
19012,3.8651,18,4486.0,723.0,1600.0,697.0,38.35,-122.01,12.153204427390497
19013,7.1053,15,476.0,67.0,213.0,73.0,38.36,-122.01,12.66096580954966
19014,4.163,30,140.0,35.0,103.0,35.0,38.36,-121.98,11.630717389475995
19015,3.7388,17,5678.0,1116.0,3182.0,1135.0,38.35,-121.97,11.711784520403112
19016,4.5568,11,1500.0,319.0,899.0,304.0,38.34,-121.97,11.753523791492476
19017,4.0938,20,1415.0,266.0,667.0,250.0,38.35,-121.96,11.672498559754418
19018,3.89,7,3292.0,698.0,1911.0,702.0,38.34,-121.96,11.8515453936489
19019,2.7434,11,3208.0,790.0,1772.0,694.0,38.36,-121.96,12.295917919903431
19020,4.4375,16,1697.0,267.0,832.0,277.0,38.35,-121.98,11.795099898183592
19021,4.0536,13,3616.0,672.0,2022.0,652.0,38.34,-121.98,11.811554895830454
19022,4.0329,16,2331.0,450.0,1074.0,400.0,38.34,-121.97,11.750374207389497
19023,2.5938,18,3876.0,916.0,2386.0,867.0,38.34,-121.98,11.771443882099637
19024,4.0433,16,1470.0,261.0,748.0,256.0,38.34,-121.99,11.792078770667635
19025,4.2137,13,3252.0,610.0,1915.0,631.0,38.34,-121.99,11.929666757272708
19026,5.5435,34,432.0,65.0,208.0,71.0,38.35,-122.0,11.820417517632333
19027,6.0704,16,2509.0,366.0,1043.0,339.0,38.38,-122.0,12.063362110324636
19028,5.778,16,3996.0,550.0,1673.0,539.0,38.37,-122.01,12.076538965678628
19029,4.9583,28,1967.0,315.0,734.0,291.0,38.36,-122.01,11.892737666219704
19030,6.0767,16,808.0,137.0,371.0,145.0,38.38,-122.02,12.284888447015875
19031,6.4894,16,2495.0,331.0,1118.0,338.0,38.37,-122.02,12.19602736016897
19032,5.9441,15,1176.0,166.0,485.0,171.0,38.36,-122.01,12.337982098521458
19033,5.1781,3,9488.0,1417.0,4095.0,1335.0,38.39,-121.98,12.164734893029634
19034,2.8438,21,3027.0,675.0,2018.0,642.0,38.37,-121.98,11.621788838451959
19035,2.1067,24,2434.0,630.0,1538.0,574.0,38.36,-121.98,11.52387529615648
19036,3.625,18,1048.0,185.0,469.0,162.0,38.37,-122.0,11.736077016252437
19037,3.2768,35,2728.0,451.0,1290.0,452.0,38.36,-121.99,11.67505281781187
19038,2.7262,34,2735.0,539.0,1390.0,491.0,38.36,-122.0,11.685205103383671
19039,3.5179,33,146.0,31.0,75.0,31.0,38.36,-121.99,11.34333452885509
19040,3.3438,34,1502.0,282.0,860.0,297.0,38.36,-122.0,11.817472029092508
19041,3.3036,26,1974.0,364.0,1002.0,362.0,38.36,-121.82,12.25486757159303
19042,3.9309,18,4518.0,827.0,2230.0,715.0,38.49,-121.81,12.092349482427034
19043,3.9306,19,686.0,107.0,348.0,109.0,38.41,-121.76,11.448930795918299
19044,3.7061,24,1951.0,341.0,1140.0,338.0,38.45,-121.81,11.763691965388299
19045,3.7083,10,6331.0,1181.0,3419.0,1110.0,38.46,-121.82,11.949895700065218
19046,5.0862,2,790.0,135.0,235.0,87.0,38.43,-121.85,12.022756594390605
19047,4.8611,15,5115.0,776.0,2540.0,794.0,38.45,-121.83,11.894104711087113
19048,3.2672,32,2139.0,440.0,1154.0,411.0,38.45,-121.83,11.58525542883217
19049,2.3438,36,839.0,158.0,446.0,167.0,38.45,-121.83,11.717505780625043
19050,2.2244,24,1307.0,314.0,917.0,291.0,38.43,-121.83,11.493752839181418
19051,3.9286,30,1674.0,297.0,756.0,292.0,38.43,-121.81,11.798863517502989
19052,2.625,32,1495.0,333.0,905.0,281.0,38.25,-121.76,12.26670197321789
19053,3.2937,33,1808.0,363.0,824.0,340.0,38.16,-121.69,11.476271853988816
19054,2.2888,46,2292.0,472.0,970.0,431.0,38.16,-121.69,11.460589521950299
19055,3.0288,40,1266.0,257.0,547.0,247.0,38.13,-121.73,12.010063844310778
19056,4.8173,22,1910.0,326.0,1001.0,345.0,38.15,-121.74,11.659628479662329
19057,4.2813,33,596.0,105.0,212.0,94.0,38.13,-121.84,11.305913595583258
19058,4.5313,25,3282.0,566.0,1244.0,483.0,38.27,-122.42,12.639156163208208
19059,3.5647,33,1486.0,290.0,781.0,274.0,38.22,-122.49,12.436394371990376
19060,2.7457,37,1549.0,301.0,863.0,275.0,38.16,-122.41,12.447845587147512
19061,3.5507,24,1946.0,400.0,718.0,380.0,38.3,-122.45,12.460331069333806
19062,3.4031,15,4885.0,988.0,2175.0,924.0,38.3,-122.47,12.252483791602627
19063,4.7356,18,1479.0,246.0,550.0,217.0,38.31,-122.42,12.71680126459136
19064,1.9487,25,3106.0,715.0,1262.0,665.0,38.34,-122.44,12.360941638737165
19065,2.364,21,2423.0,560.0,1098.0,503.0,38.29,-122.46,12.062785246027499
19066,3.5982,35,1762.0,350.0,686.0,339.0,38.29,-122.46,12.512457475937662
19067,5.7984,20,3306.0,503.0,1374.0,460.0,38.28,-122.45,12.603508942150482
19068,2.5658,14,3732.0,846.0,1277.0,775.0,38.29,-122.47,12.245298166364206
19069,4.2237,25,5024.0,881.0,1994.0,838.0,38.27,-122.45,12.477247978276214
19070,5.2155,18,2405.0,390.0,872.0,367.0,38.27,-122.52,12.422396998874374
19071,5.795,22,3577.0,553.0,1371.0,501.0,38.32,-122.53,12.713796463667077
19072,3.3098,30,1631.0,284.0,788.0,284.0,38.32,-122.49,12.18332077348399
19073,3.25,27,3078.0,597.0,1411.0,586.0,38.31,-122.49,12.18332077348399
19074,3.3571,14,2844.0,602.0,1613.0,544.0,38.3,-122.49,12.17355461910053
19075,2.652,17,2703.0,550.0,1241.0,515.0,38.3,-122.48,12.051177522006789
19076,3.8,26,1726.0,289.0,672.0,251.0,38.29,-122.49,12.397110273442197
19077,3.5625,8,5092.0,988.0,1657.0,936.0,38.27,-122.49,12.269990661694345
19078,4.3472,15,2411.0,446.0,1144.0,407.0,38.34,-122.47,12.472279517715116
19079,3.2727,17,3308.0,720.0,1587.0,632.0,38.32,-122.49,12.07824495582233
19080,3.1375,31,1701.0,363.0,680.0,324.0,38.32,-122.48,12.16577655436517
19081,2.3276,29,2375.0,560.0,1124.0,502.0,38.31,-122.48,12.020953178232556
19082,2.7727,19,2398.0,521.0,1266.0,471.0,38.31,-122.48,12.137799158081608
19083,3.1129,42,2106.0,533.0,1141.0,445.0,38.32,-122.48,11.913719681428494
19084,4.2891,24,2220.0,411.0,894.0,365.0,38.42,-122.55,12.262930180777365
19085,4.7237,27,3800.0,728.0,1587.0,605.0,38.38,-122.58,12.633302506993136
19086,4.1307,36,1860.0,364.0,777.0,339.0,38.4,-122.5,12.597104087640735
19087,3.075,25,1566.0,352.0,784.0,362.0,38.35,-122.5,12.014312686825066
19088,3.7969,40,2725.0,531.0,1167.0,458.0,38.36,-122.54,12.219980481653478
19089,4.7,25,2990.0,450.0,1335.0,434.0,38.24,-122.61,12.155310788851953
19090,3.4896,17,1728.0,271.0,897.0,284.0,38.24,-122.61,12.132969552931216
19091,2.9871,18,2042.0,420.0,914.0,400.0,38.23,-122.61,12.174587138384211
19092,6.204,19,1687.0,253.0,893.0,257.0,38.24,-122.62,12.215037342290755
19093,5.2452,18,2915.0,418.0,1340.0,421.0,38.25,-122.61,12.230282214644559
19094,4.725,16,1410.0,209.0,741.0,229.0,38.24,-122.6,12.228328144428588
19095,5.0849,18,2933.0,481.0,1279.0,443.0,38.24,-122.61,12.146858590895919
19096,4.8603,16,2621.0,416.0,1247.0,386.0,38.24,-122.6,12.198045514142787
19097,3.7115,20,3460.0,602.0,1707.0,568.0,38.25,-122.63,12.111217862017215
19098,4.0341,33,1369.0,280.0,758.0,246.0,38.24,-122.62,11.960817678718287
19099,4.0962,33,1453.0,250.0,677.0,237.0,38.25,-122.62,12.044735370544808
19100,4.6833,17,2864.0,487.0,1482.0,547.0,38.26,-122.61,12.279327754099118
19101,2.875,20,1888.0,411.0,826.0,396.0,38.25,-122.62,12.150036542839864
19102,4.6534,24,2388.0,358.0,1187.0,362.0,38.25,-122.62,12.188422799337028
19103,5.3707,7,6508.0,1028.0,2902.0,1010.0,38.27,-122.57,12.431218191515056
19104,3.6392,8,5875.0,1115.0,2808.0,1029.0,38.17,-122.51,12.414309644189709
19105,5.1391,9,4764.0,816.0,2077.0,755.0,38.27,-122.65,12.365215131251702
19106,4.6069,7,7808.0,1390.0,3551.0,1392.0,38.26,-122.63,12.217511966297351
19107,2.1696,16,1523.0,308.0,477.0,315.0,38.27,-122.66,11.225256725762893
19108,2.5179,45,1615.0,338.0,823.0,327.0,38.24,-122.63,11.8879382384223
19109,3.0139,45,2264.0,504.0,1076.0,472.0,38.23,-122.63,12.176133921127343
19110,3.0769,52,1075.0,249.0,519.0,210.0,38.23,-122.64,12.349744326212377
19111,4.075,49,2300.0,463.0,1061.0,429.0,38.23,-122.64,12.3406079091076
19112,4.0417,34,878.0,160.0,372.0,167.0,38.22,-122.63,12.354927900740968
19113,5.565,17,2652.0,342.0,1199.0,350.0,38.22,-122.63,12.49538214300718
19114,6.2034,22,2933.0,461.0,1283.0,449.0,38.21,-122.63,12.581425564973435
19115,4.0703,37,1966.0,348.0,875.0,381.0,38.23,-122.63,12.318512543125225
19116,3.1711,52,1735.0,347.0,712.0,343.0,38.23,-122.65,12.210069646866993
19117,3.3011,52,2156.0,469.0,1070.0,467.0,38.23,-122.64,12.438378098156768
19118,3.45,52,1923.0,393.0,910.0,345.0,38.23,-122.65,12.209073139542411
19119,4.3056,39,2889.0,517.0,1351.0,489.0,38.2,-122.66,12.434406702831367
19120,2.5202,52,1621.0,393.0,635.0,349.0,38.24,-122.64,12.404927602627597
19121,3.7917,40,1974.0,410.0,1039.0,398.0,38.24,-122.64,11.929007348474721
19122,3.402,23,4030.0,813.0,1852.0,778.0,38.25,-122.65,12.172003838488783
19123,4.95,24,1948.0,310.0,922.0,313.0,38.24,-122.65,12.403286919899765
19124,4.275,49,3273.0,579.0,1431.0,539.0,38.24,-122.65,12.335349374897772
19125,3.8,31,2554.0,515.0,1507.0,533.0,38.25,-122.64,11.999054626138436
19126,4.0313,32,2344.0,434.0,1066.0,384.0,38.27,-122.69,12.560247968016562
19127,4.0729,32,1333.0,235.0,660.0,206.0,38.25,-122.67,12.57245383112879
19128,3.8269,29,1315.0,240.0,650.0,228.0,38.25,-122.68,12.631343648903034
19129,5.0544,29,2644.0,464.0,1372.0,450.0,38.24,-122.67,12.475339952160343
19130,3.2442,32,3201.0,542.0,1869.0,519.0,38.29,-122.77,12.498745990829315
19131,4.385,35,3941.0,645.0,1668.0,620.0,38.26,-122.73,12.668865967876197
19132,3.5673,47,2090.0,387.0,1053.0,377.0,38.23,-122.7,12.645298073119001
19133,2.4117,16,3049.0,609.0,1675.0,618.0,38.35,-122.72,11.998439434579149
19134,4.3906,26,1644.0,294.0,801.0,291.0,38.31,-122.72,12.421188057397055
19135,3.7875,28,1915.0,419.0,930.0,342.0,38.31,-122.67,12.586906889141513
