,climbRate,Sgz,p,q,curPitch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime3,diffSeTime5,diffSeTime7,diffSeTime9,diffSeTime11,diffSeTime13,alpha,Se,goal
10277,-49.0,-12.0,0.03,0.19,0.8,-0.3,-15.0,-9.0,-0.012,0.1,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.027,-0.0012
10278,-76.0,-18.0,-0.13,0.05,0.73,-0.5,-15.0,10.0,0.001,-1.3,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.023,-0.0011
10279,153.0,-15.0,0.0,0.05,0.52,-0.8,-16.0,5.0,0.007,0.3,0.025,0.025,0.025,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.001
10280,201.0,-10.0,0.13,0.25,0.53,-0.7,-16.0,-7.0,0.009,-2.0,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.026,-0.0012
10281,87.0,10.0,-0.24,0.11,0.56,-1.3,-16.0,3.0,0.001,-0.5,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.7,0.023,-0.0011
10282,-34.0,11.0,-0.16,0.2,0.72,-1.8,-17.0,-7.0,0.009,0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.025,-0.001
10283,-156.0,9.0,-0.02,0.2,0.84,-1.9,-17.0,-9.0,0.012,0.0,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.025,-0.0009
10284,-236.0,-1.0,0.3,0.09,0.85,-1.6,-17.0,8.0,0.014,-0.5,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.023,-0.0011
10285,-156.0,-8.0,0.48,0.12,0.79,-0.8,-16.0,2.0,-0.002,-0.8,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.023,-0.0013
10286,-302.0,-19.0,0.17,0.18,0.97,0.6,-14.0,-9.0,-0.014,-0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.023,0.023,0.025,0.0,0.0,0.0,0.0,0.0,-0.003,-0.002,0.7,0.025,-0.0014
10287,-106.0,-29.0,-0.2,-0.04,0.68,0.6,-14.0,14.0,-0.018,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0011
10288,316.0,-22.0,-0.37,0.01,0.29,-0.9,-16.0,10.0,0.004,0.0,0.024,0.023,0.023,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.6,0.021,-0.001
10289,352.0,-5.0,-0.16,0.17,0.32,-1.6,-17.0,-6.0,0.011,0.4,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.0009
10290,213.0,7.0,0.16,0.17,0.45,-1.6,-17.0,-6.0,0.016,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.0011
10291,93.0,12.0,0.37,0.23,0.58,-1.1,-16.0,-10.0,-0.003,-0.9,0.023,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.0013
10292,13.0,12.0,0.19,0.06,0.59,-0.1,-15.0,4.0,-0.011,-0.5,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.6,0.021,-0.0011
10293,-111.0,11.0,-0.04,0.26,0.77,0.1,-15.0,-10.0,-0.005,-1.6,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.001
10294,-294.0,-5.0,-0.04,0.09,0.89,-0.2,-15.0,1.0,0.002,0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.6,0.022,-0.0011
10295,289.0,-4.0,-0.08,0.08,0.31,-0.8,-16.0,3.0,0.0,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.001
10296,305.0,17.0,0.08,0.13,0.32,-0.9,-16.0,-3.0,0.007,-0.2,0.023,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.022,-0.0009
10297,211.0,26.0,0.21,0.3,0.47,-0.6,-16.0,-18.0,0.007,-1.9,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.0012
10298,-101.0,28.0,0.25,0.3,0.76,-0.1,-15.0,-19.0,-0.012,-0.9,0.022,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.0013
10299,-337.0,14.0,-0.12,0.09,0.89,0.2,-15.0,3.0,-0.017,-1.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.001
10300,-267.0,-1.0,-0.3,0.09,0.83,-0.6,-16.0,2.0,0.004,0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0008
10301,-137.0,-11.0,-0.05,0.04,0.67,-1.2,-16.0,11.0,0.016,-0.7,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0011
10302,147.0,9.0,-0.01,0.11,0.44,0.1,-15.0,-3.0,-0.005,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.001
10303,38.0,21.0,0.15,0.11,0.54,0.4,-15.0,-3.0,0.002,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0011
10304,-237.0,18.0,-0.05,0.18,0.82,0.8,-14.0,-12.0,-0.009,0.0,0.02,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.022,-0.0012
10305,-388.0,8.0,-0.18,-0.11,0.88,0.6,-14.0,6.0,-0.009,4.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0008
10306,-159.0,-5.0,-0.22,-0.1,0.63,0.0,-15.0,19.0,0.013,1.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.001
10307,80.0,-5.0,-0.03,-0.07,0.42,-0.3,-15.0,17.0,0.013,0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.5,0.017,-0.0011
10308,-95.0,1.0,-0.16,0.15,0.66,-0.5,-15.0,-6.0,-0.004,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0009
10309,-46.0,-12.0,0.23,0.07,0.58,-0.7,-16.0,3.0,0.008,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0011
10310,-3.0,-13.0,0.17,0.1,0.56,0.5,-14.0,-2.0,-0.008,-0.1,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0013
10311,117.0,-11.0,-0.22,0.01,0.41,0.6,-14.0,7.0,-0.018,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0009
10312,228.0,-7.0,-0.45,0.02,0.31,0.1,-15.0,8.0,-0.016,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.018,0.0,0.0,0.0,-0.001,-0.001,-0.001,0.002,0.5,0.018,-0.0008
10313,-94.0,8.0,0.21,0.2,0.67,-0.9,-16.0,-11.0,0.011,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.6,0.021,-0.0011
10314,-214.0,3.0,0.31,0.19,0.77,-0.3,-15.0,-10.0,-0.008,-0.8,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0012
10315,-433.0,-15.0,-0.01,0.05,0.94,0.3,-15.0,-3.0,-0.011,0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.019,-0.0009
10316,-102.0,-37.0,0.05,-0.03,0.59,0.1,-15.0,12.0,0.008,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0011
10317,200.0,-9.0,-0.28,0.13,0.37,-0.6,-16.0,-4.0,-0.004,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0009
10318,-35.0,-3.0,0.17,0.1,0.54,-1.3,-16.0,7.0,0.006,-1.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.001
10319,-69.0,-3.0,0.33,0.12,0.6,0.5,-15.0,-4.0,-0.002,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,-0.0011
10320,-87.0,-4.0,0.32,0.12,0.62,0.7,-14.0,-4.0,-0.002,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,-0.0012
10321,-154.0,-11.0,0.01,0.08,0.67,1.2,-14.0,-2.0,-0.015,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0011
10322,-48.0,-18.0,-0.38,0.02,0.55,0.6,-14.0,6.0,-0.009,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.001
10323,99.0,-16.0,-0.42,0.07,0.43,-0.8,-16.0,4.0,0.004,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0009
10324,194.0,-11.0,-0.24,0.07,0.34,-1.7,-17.0,6.0,0.013,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0008
10325,241.0,2.0,0.19,0.15,0.34,-1.8,-17.0,-7.0,0.017,0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0011
10326,201.0,5.0,0.32,0.17,0.37,-1.6,-16.0,-6.0,0.016,-0.4,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0012
10327,-119.0,8.0,-0.12,0.16,0.66,-0.6,-15.0,-7.0,-0.014,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0008
10328,-132.0,-11.0,0.32,-0.01,0.6,-0.8,-16.0,15.0,0.012,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0011
10329,122.0,-10.0,0.39,0.02,0.39,0.4,-15.0,7.0,-0.009,0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0012
10330,135.0,-1.0,-0.03,0.14,0.43,1.0,-14.0,-7.0,-0.019,0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.001
10331,-10.0,2.0,-0.3,0.12,0.55,0.6,-14.0,-5.0,-0.003,0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,-0.0009
10332,-53.0,-10.0,0.17,0.13,0.59,-0.4,-15.0,-5.0,0.006,-0.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.019,-0.0011
10333,237.0,-6.0,-0.14,0.03,0.29,0.5,-14.0,6.0,-0.011,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0009
10334,439.0,23.0,-0.03,0.07,0.12,-0.4,-15.0,4.0,0.008,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.5,0.018,-0.0011
10335,-292.0,41.0,-0.24,-0.09,0.72,-0.9,-16.0,17.0,0.0,2.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.5,0.017,-0.0008
10336,98.0,36.0,0.35,0.06,0.42,-1.0,-16.0,5.0,0.011,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0009
10337,128.0,37.0,0.41,0.06,0.39,-0.8,-16.0,5.0,0.01,-0.1,0.02,0.02,0.02,0.02,0.02,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.5,0.018,-0.001
10338,73.0,42.0,0.47,0.17,0.5,0.3,-15.0,-13.0,-0.007,0.8,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0012
10339,-431.0,31.0,-0.04,0.2,0.97,1.3,-14.0,-15.0,-0.016,0.0,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0011
10340,-541.0,3.0,-0.33,0.02,1.0,0.6,-14.0,5.0,-0.006,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0007
10341,-460.0,-8.0,-0.38,0.03,0.92,0.2,-15.0,7.0,-0.004,-0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.017,0.017,0.018,0.018,0.018,-0.001,0.0,0.0,-0.002,-0.001,-0.001,0.0,0.5,0.018,-0.0006
10342,-214.0,-19.0,-0.11,-0.08,0.65,-0.4,-15.0,19.0,0.022,-0.4,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.016,-0.0009
10343,277.0,-14.0,0.3,0.11,0.27,0.4,-15.0,2.0,0.0,-1.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0011
10344,-86.0,6.0,-0.31,0.14,0.63,0.7,-14.0,-7.0,-0.008,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0009
10345,-302.0,-4.0,-0.27,0.18,0.83,-0.5,-15.0,-9.0,0.008,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0008
10346,-352.0,-7.0,-0.22,0.18,0.88,-0.6,-16.0,-10.0,0.008,-0.1,0.018,0.018,0.018,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,-0.002,-0.002,0.0,0.0,0.0,0.0,0.6,0.02,-0.0007
10347,-357.0,-23.0,0.13,0.06,0.83,-0.8,-16.0,6.0,0.019,-0.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0011
10348,89.0,-39.0,-0.17,0.04,0.43,0.7,-14.0,5.0,-0.011,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0009
10349,232.0,-28.0,-0.2,0.07,0.31,-0.3,-15.0,3.0,0.005,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.001
10350,268.0,-19.0,-0.11,0.17,0.3,-0.6,-16.0,-5.0,0.004,-1.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,-0.0008
10351,127.0,-10.0,0.09,0.16,0.44,-0.7,-16.0,-9.0,0.011,0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0013
10352,-38.0,-8.0,0.2,0.24,0.61,-0.3,-15.0,-12.0,-0.012,-1.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0009
10353,-159.0,-28.0,0.21,-0.15,0.62,0.2,-15.0,10.0,0.007,3.3,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.016,-0.001
10354,141.0,-28.0,0.27,-0.03,0.35,0.7,-14.0,13.0,-0.004,-0.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0011
10355,172.0,-8.0,-0.11,0.14,0.39,1.2,-14.0,-8.0,-0.011,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0009
10356,-125.0,-7.0,0.02,0.12,0.65,0.4,-15.0,-4.0,0.005,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0008
10357,-142.0,-14.0,0.18,0.07,0.64,0.6,-14.0,4.0,0.008,-0.8,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0014
10358,-194.0,-24.0,-0.48,0.12,0.71,0.6,-14.0,-5.0,-0.024,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.5,0.019,-0.0006
10359,47.0,-32.0,0.01,0.04,0.46,-1.6,-16.0,8.0,0.027,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0007
10360,145.0,-27.0,0.54,0.16,0.43,-0.8,-16.0,-11.0,0.015,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0014
10361,-33.0,-25.0,0.59,0.28,0.62,0.7,-14.0,-16.0,-0.033,-1.7,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.003,0.0,0.0,-0.002,0.0,0.0,0.0,0.6,0.021,-0.0017
10362,-218.0,-31.0,-0.21,0.05,0.7,1.2,-14.0,6.0,-0.048,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.001
10363,-138.0,-37.0,-0.87,-0.14,0.6,0.1,-15.0,9.0,-0.001,2.6,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.001,0.0,0.0,0.0,0.0,-0.001,0.5,0.016,-0.0009
10364,51.0,-37.0,-0.82,-0.05,0.41,-0.8,-16.0,18.0,0.006,-1.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.016,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.5,0.016,-0.0005
10365,288.0,-31.0,-0.36,0.02,0.24,-2.2,-17.0,8.0,0.037,0.6,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0006
10366,440.0,-18.0,0.33,0.09,0.12,-2.2,-17.0,2.0,0.03,0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0008
10367,473.0,-6.0,0.71,0.12,0.09,-1.4,-16.0,1.0,0.016,-0.3,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0017
10368,45.0,20.0,-0.26,0.21,0.53,1.2,-14.0,-15.0,-0.045,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0009
10369,-148.0,19.0,-0.83,0.21,0.71,0.4,-15.0,-14.0,-0.038,0.1,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.0,0.0,-0.001,-0.001,0.0,-0.001,-0.001,0.6,0.021,-0.0008
10370,-215.0,17.0,-0.9,0.14,0.75,-0.2,-15.0,-9.0,-0.008,1.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,-0.001,0.0,-0.001,0.0,0.0,-0.001,-0.001,0.6,0.02,-0.0004
