,a1,a2,a3,a4,a5,y2,y1
8240,0.262004,0.206116,0.46643,0.278334,0.221167,0.158972,0.072551
8241,0.261836,0.221615,0.466425,0.273424,0.216295,0.160207,0.071666
8242,0.260961,0.219037,0.473323,0.257612,0.214096,0.161853,0.073489
8243,0.25928,0.210173,0.479025,0.287292,0.218095,0.164038,0.078856
8244,0.259521,0.184731,0.475107,0.297288,0.22737,0.166222,0.084222
8245,0.261959,0.200299,0.481236,0.284786,0.226209,0.168406,0.089588
8246,0.260984,0.214005,0.480468,0.267562,0.219912,0.170591,0.075305
8247,0.258697,0.210365,0.46912,0.267959,0.218681,0.172775,0.05351
8248,0.255997,0.217818,0.460715,0.266405,0.21745,0.17496,0.055496
8249,0.254226,0.202285,0.459198,0.276531,0.222293,0.177144,0.057481
8250,0.252903,0.203016,0.456629,0.2954,0.222011,0.179329,0.059467
8251,0.252825,0.229817,0.462098,0.266825,0.21348,0.181513,0.061452
8252,0.255627,0.229556,0.470074,0.252934,0.211281,0.183698,0.063438
8253,0.254797,0.231715,0.464042,0.235267,0.217907,0.185882,0.065424
8254,0.25385,0.202198,0.457438,0.246335,0.231744,0.188067,0.067409
8255,0.2499,0.200892,0.463476,0.269784,0.226948,0.190251,0.069395
8256,0.247374,0.213116,0.463074,0.274807,0.219302,0.192435,0.07138
8257,0.246478,0.214161,0.448476,0.292463,0.219994,0.19462,0.067751
8258,0.245581,0.214004,0.440459,0.25586,0.221859,0.196804,0.05678
8259,0.247574,0.190652,0.436913,0.247684,0.228103,0.198989,0.045808
8260,0.252869,0.200212,0.437508,0.292032,0.225201,0.201173,0.041738
8261,0.254517,0.201902,0.445765,0.300661,0.223735,0.203358,0.046692
8262,0.254114,0.218672,0.453273,0.28008,0.218329,0.198673,0.051645
8263,0.252679,0.240056,0.453663,0.250927,0.211551,0.185006,0.056599
8264,0.249888,0.217313,0.451264,0.260554,0.217227,0.171339,0.061552
8265,0.246918,0.191714,0.449889,0.268866,0.222797,0.157673,0.066506
8266,0.24316,0.206795,0.455481,0.258819,0.212313,0.144006,0.07146
8267,0.2426,0.223252,0.457367,0.272812,0.206309,0.130339,0.076413
8268,0.242039,0.223826,0.456802,0.273662,0.212946,0.116672,0.081367
8269,0.241074,0.203121,0.464345,0.271054,0.225482,0.103005,0.08632
8270,0.239645,0.205106,0.473509,0.224722,0.225694,0.097563,0.091274
8271,0.241236,0.211183,0.483594,0.237127,0.220545,0.102878,0.096228
8272,0.241808,0.194797,0.486292,0.264149,0.226092,0.108193,0.101181
8273,0.242721,0.20791,0.488006,0.255621,0.221261,0.113508,0.102077
8274,0.249866,0.217244,0.488585,0.262641,0.21915,0.118822,0.097667
8275,0.254304,0.232081,0.486828,0.248999,0.215151,0.145597,0.093257
8276,0.255649,0.211689,0.483753,0.275136,0.225084,0.176671,0.088847
8277,0.255752,0.194518,0.477398,0.272018,0.236001,0.176671,0.084437
8278,0.254435,0.199934,0.471895,0.267505,0.230232,0.176671,0.080027
8279,0.253118,0.196103,0.467365,0.274955,0.226069,0.176671,0.075617
8280,0.251801,0.210313,0.461926,0.25976,0.216523,0.176671,0.071207
8281,0.250484,0.219699,0.45717,0.265804,0.211428,0.176671,0.066797
8282,0.249167,0.1976,0.457004,0.276735,0.215386,0.176671,0.062386
8283,0.248099,0.184731,0.458063,0.296091,0.216922,0.176671,0.057976
8284,0.247314,0.191801,0.457099,0.27593,0.220287,0.176671,0.053566
8285,0.24653,0.198819,0.456117,0.271122,0.223776,0.176671,0.049156
8286,0.248896,0.202024,0.455112,0.282892,0.221401,0.176671,0.047908
8287,0.254865,0.19114,0.45672,0.251789,0.224732,0.175973,0.050793
8288,0.254752,0.205263,0.451018,0.2645,0.224157,0.174363,0.053678
8289,0.253262,0.230391,0.448113,0.325165,0.21684,0.172754,0.056564
8290,0.253587,0.237009,0.45209,0.315413,0.211492,0.171144,0.059449
8291,0.252922,0.246134,0.448225,0.273186,0.210261,0.169534,0.062335
8292,0.257069,0.233491,0.449157,0.251857,0.210918,0.167924,0.06522
8293,0.261215,0.223269,0.453448,0.265351,0.207974,0.166314,0.068105
8294,0.263662,0.226282,0.458187,0.254522,0.213533,0.164705,0.070991
8295,0.264167,0.227065,0.460565,0.249442,0.215796,0.163095,0.073876
8296,0.260984,0.219682,0.464703,0.274388,0.215421,0.161485,0.076762
8297,0.25751,0.221127,0.470853,0.248534,0.212337,0.159875,0.079647
8298,0.260872,0.234797,0.470593,0.267925,0.211739,0.158266,0.082533
8299,0.265159,0.236765,0.471082,0.268061,0.21589,0.156656,0.085418
8300,0.267428,0.232116,0.480798,0.250836,0.212958,0.155046,0.088303
8301,0.268403,0.232325,0.488257,0.266451,0.211903,0.153436,0.091189
8302,0.267899,0.230409,0.490094,0.261903,0.214705,0.151826,0.094074
8303,0.265276,0.223408,0.486445,0.300616,0.21453,0.150217,0.09696
8304,0.264077,0.229939,0.481725,0.271485,0.212724,0.148607,0.099845
8305,0.265781,0.224357,0.484565,0.247434,0.215503,0.146997,0.10273
8306,0.265781,0.202546,0.491805,0.269795,0.220287,0.145387,0.105616
8307,0.265781,0.210173,0.498132,0.262697,0.219642,0.143778,0.108501
8308,0.265781,0.230357,0.504989,0.285909,0.216066,0.142168,0.111387
8309,0.26782,0.21498,0.502836,0.260146,0.222715,0.140558,0.110821
8310,0.264817,0.214423,0.495186,0.250462,0.221038,0.138948,0.105743
8311,0.259086,0.232725,0.4987,0.291442,0.220463,0.137338,0.100665
8312,0.259871,0.224906,0.509816,0.304851,0.219971,0.135729,0.095587
8313,0.260655,0.207683,0.513727,0.277211,0.215591,0.134119,0.090508
8314,0.262983,0.208014,0.515055,0.242309,0.218669,0.133369,0.08543
8315,0.267073,0.202737,0.5089,0.253399,0.226057,0.133745,0.080352
8316,0.271164,0.205158,0.498884,0.290779,0.228602,0.13412,0.075274
8317,0.27366,0.212751,0.498597,0.287292,0.225154,0.134495,0.070196
8318,0.274332,0.217818,0.500567,0.299482,0.220147,0.134871,0.067573
8319,0.276887,0.239586,0.511986,0.272358,0.211117,0.135246,0.068162
8320,0.278836,0.235633,0.525917,0.249283,0.207247,0.135621,0.068751
8321,0.277631,0.209912,0.526152,0.284191,0.216429,0.135997,0.069339
8322,0.276426,0.194466,0.528497,0.294651,0.221812,0.136372,0.069928
8323,0.275221,0.210914,0.535732,0.277608,0.215655,0.136747,0.070517
8324,0.274016,0.220187,0.535283,0.249056,0.215421,0.137123,0.071106
8325,0.272811,0.216599,0.539984,0.266847,0.216312,0.137498,0.071695
8326,0.270443,0.216477,0.538131,0.264273,0.21487,0.137873,0.072284
8327,0.266744,0.221266,0.527633,0.260973,0.212161,0.138249,0.072872
8328,0.267675,0.209407,0.525581,0.265294,0.215474,0.138624,0.073461
8329,0.276798,0.200926,0.532539,0.244849,0.211516,0.139471,0.07405
8330,0.283786,0.189642,0.536486,0.272755,0.213591,0.140935,0.075676
8331,0.284542,0.186333,0.536388,0.273639,0.217801,0.142399,0.078657
8332,0.282984,0.215293,0.536013,0.270555,0.212301,0.143863,0.081638
8333,0.278781,0.221806,0.538948,0.297702,0.216535,0.137227,0.104916
8334,0.271833,0.206865,0.549724,0.285501,0.222035,0.119999,0.128159
8335,0.268179,0.22616,0.554541,0.265101,0.214412,0.102771,0.116651
8336,0.266072,0.236051,0.561453,0.259341,0.216629,0.104751,0.105143
8337,0.260194,0.223077,0.560945,0.27669,0.22214,0.131851,0.09277
8338,0.257588,0.205001,0.553199,0.269694,0.225307,0.15895,0.079264
8339,0.257035,0.210086,0.546003,0.252118,0.226831,0.17482,0.065759
8340,0.258828,0.233178,0.535691,0.277325,0.220569,0.176005,0.063402
8341,0.260622,0.237009,0.536568,0.26035,0.210015,0.17719,0.075626
8342,0.259224,0.223931,0.545656,0.266496,0.210073,0.178375,0.087849
8343,0.259045,0.209041,0.550611,0.29481,0.213791,0.17956,0.09403
8344,0.26045,0.209877,0.543953,0.294107,0.213597,0.180745,0.092308
8345,0.257312,0.225515,0.53562,0.274751,0.215796,0.18193,0.090586
8346,0.254173,0.227901,0.537831,0.250768,0.215655,0.183115,0.088865
8347,0.2525,0.224523,0.533244,0.265203,0.212841,0.184301,0.087143
8348,0.249205,0.21848,0.531331,0.274411,0.219467,0.185486,0.085421
8349,0.248812,0.19767,0.53604,0.27517,0.226538,0.186671,0.0837
8350,0.25204,0.186037,0.534201,0.287508,0.221788,0.187856,0.081978
8351,0.25352,0.184557,0.533075,0.26323,0.22139,0.189041,0.080256
8352,0.252186,0.187483,0.534323,0.269387,0.223501,0.190226,0.078534
8353,0.250617,0.195119,0.53381,0.259284,0.225178,0.191411,0.076813
8354,0.252903,0.192376,0.527529,0.258978,0.226333,0.192596,0.075091
8355,0.253004,0.192376,0.517718,0.300117,0.223782,0.193782,0.074092
8356,0.250269,0.200265,0.508859,0.299482,0.223325,0.194967,0.074038
8357,0.245607,0.208223,0.503522,0.282337,0.220417,0.196152,0.073985
8358,0.245607,0.198105,0.508534,0.249838,0.224779,0.197337,0.073931
8359,0.247019,0.209198,0.509116,0.240308,0.226456,0.198522,0.073877
8360,0.250045,0.213447,0.503352,0.294141,0.220897,0.199707,0.073824
8361,0.249423,0.194936,0.500605,0.306739,0.224193,0.200892,0.07377
8362,0.244632,0.203835,0.499848,0.294674,0.224404,0.202077,0.073716
8363,0.243175,0.221162,0.498419,0.260021,0.220721,0.203263,0.073663
8364,0.245529,0.235686,0.494502,0.271099,0.215139,0.204448,0.073609
8365,0.247882,0.212037,0.496068,0.316037,0.222422,0.205633,0.073555
8366,0.24902,0.207666,0.496571,0.282745,0.224122,0.206818,0.073502
8367,0.248768,0.220065,0.495637,0.27356,0.219173,0.208003,0.073448
8368,0.247666,0.205088,0.494262,0.25595,0.224263,0.209188,0.073394
8369,0.245592,0.214632,0.488041,0.254306,0.221026,0.210373,0.073341
8370,0.243519,0.216373,0.485253,0.26162,0.219701,0.211558,0.073287
8371,0.242648,0.204375,0.483939,0.268321,0.226039,0.212743,0.073233
8372,0.243153,0.217627,0.485456,0.289515,0.22173,0.213929,0.07318
8373,0.240676,0.230183,0.480995,0.247015,0.218775,0.215114,0.073126
8374,0.242323,0.219525,0.482955,0.243511,0.219885,0.216299,0.073072
8375,0.191385,0.156624,0.482258,0.283136,0.223872,0.217484,0.073019
8376,0.126841,0.103755,0.464156,0.269104,0.227859,0.218669,0.072965
8377,0.129811,0.074951,0.449548,0.296307,0.233351,0.219854,0.072911
8378,0.133726,0.081847,0.444166,0.284514,0.229317,0.221039,0.072858
8379,0.134623,0.106959,0.448769,0.249623,0.216863,0.210716,0.072804
8380,0.135519,0.094211,0.449589,0.283278,0.21596,0.185343,0.072801
8381,0.134664,0.077511,0.450409,0.281486,0.222469,0.159971,0.072865
8382,0.134591,0.066801,0.452491,0.297021,0.226679,0.145759,0.072929
8383,0.137701,0.074376,0.460264,0.282144,0.225799,0.146142,0.072993
8384,0.138771,0.096998,0.467649,0.250473,0.219807,0.146524,0.073057
8385,0.137511,0.103546,0.470689,0.277257,0.214143,0.146907,0.073121
8386,0.134328,0.080959,0.476488,0.277484,0.216042,0.14729,0.073185
8387,0.132635,0.058913,0.479238,0.298461,0.220592,0.147673,0.073249
8388,0.129979,0.0792,0.477352,0.291544,0.218394,0.148056,0.073312
8389,0.128623,0.097625,0.477647,0.263502,0.21127,0.148439,0.073376
8390,0.131515,0.091686,0.478426,0.257674,0.21453,0.148821,0.07344
8391,0.132344,0.092575,0.477572,0.258388,0.220997,0.149204,0.073504
8392,0.134656,0.09759,0.477477,0.266031,0.217567,0.149587,0.073568
8393,0.135385,0.089928,0.477381,0.255865,0.216969,0.14997,0.073632
8394,0.136113,0.087455,0.480506,0.292009,0.214928,0.150353,0.073696
8395,0.133599,0.083902,0.484556,0.278266,0.214655,0.150736,0.07376
8396,0.132086,0.063144,0.481613,0.279184,0.222512,0.151119,0.073824
8397,0.131716,0.059853,0.475461,0.274944,0.230369,0.151501,0.073887
8398,0.130114,0.075369,0.475236,0.250246,0.225776,0.151884,0.073951
8399,0.128085,0.081725,0.478727,0.260577,0.220581,0.152267,0.074015
8400,0.126897,0.064973,0.483187,0.242128,0.228168,0.15265,0.074079
8401,0.129749,0.054211,0.484121,0.274796,0.227189,0.153033,0.073848
8402,0.129329,0.073279,0.4775,0.267709,0.220065,0.153416,0.07323
8403,0.131223,0.081168,0.47592,0.255168,0.214952,0.153798,0.072612
8404,0.132807,0.058564,0.475185,0.279899,0.219443,0.154181,0.071994
8405,0.131014,0.067097,0.475086,0.281872,0.225758,0.154564,0.071376
8406,0.129221,0.082143,0.47592,0.276179,0.224615,0.154947,0.070758
8407,0.130618,0.086915,0.479098,0.262708,0.218833,0.15533,0.07014
8408,0.133072,0.092818,0.485502,0.274399,0.215303,0.155713,0.069522
8409,0.134608,0.078382,0.47812,0.25781,0.220405,0.156095,0.068904
8410,0.135755,0.087733,0.470885,0.253989,0.22054,0.156478,0.068286
8411,0.133793,0.104834,0.47771,0.26179,0.214999,0.156861,0.067668
8412,0.131832,0.083502,0.483821,0.24981,0.219185,0.157078,0.072821
8413,0.1294,0.061716,0.486351,0.294118,0.226198,0.157078,0.085522
8414,0.12643,0.058721,0.496457,0.297509,0.227101,0.157078,0.098222
8415,0.12346,0.056283,0.493677,0.287077,0.229634,0.157078,0.086545
8416,0.12219,0.077093,0.483346,0.254998,0.224955,0.157927,0.061939
8417,0.119018,0.099575,0.485117,0.251358,0.219689,0.159886,0.062118
8418,0.115611,0.102222,0.482242,0.280353,0.213955,0.161846,0.062297
8419,0.116956,0.109815,0.476382,0.259488,0.210414,0.163805,0.062476
8420,0.116653,0.108874,0.478145,0.301591,0.214553,0.165764,0.062655
8421,0.117632,0.096649,0.47768,0.282586,0.218493,0.167723,0.062834
8422,0.122227,0.080698,0.475794,0.250088,0.22085,0.169683,0.063013
8423,0.126822,0.078121,0.476127,0.29117,0.21786,0.171642,0.063192
8424,0.128724,0.094699,0.474606,0.290308,0.21487,0.173601,0.063371
8425,0.127547,0.099053,0.468067,0.266496,0.211879,0.17556,0.063549
8426,0.12637,0.105827,0.473515,0.270226,0.208889,0.170376,0.063728
8427,0.121114,0.106018,0.487437,0.285353,0.207787,0.155851,0.063907
8428,0.113863,0.094473,0.488006,0.277529,0.215573,0.141325,0.064086
8429,0.107463,0.086514,0.480134,0.281532,0.222023,0.141067,0.064265
8430,0.104986,0.093724,0.472913,0.255156,0.215691,0.159466,0.064444
8431,0.107508,0.115474,0.473419,0.235608,0.209745,0.177865,0.064623
8432,0.110713,0.105914,0.476281,0.267222,0.217637,0.196264,0.064802
8433,0.112714,0.084634,0.468562,0.28287,0.22329,0.214663,0.065329
8434,0.108931,0.093184,0.460308,0.283913,0.218505,0.223367,0.066313
8435,0.106901,0.085208,0.458395,0.274535,0.216875,0.219392,0.067297
8436,0.106873,0.074829,0.458231,0.297803,0.215057,0.215417,0.068281
8437,0.106845,0.075909,0.459578,0.281849,0.221425,0.211442,0.069265
8438,0.106817,0.065269,0.455479,0.261132,0.225471,0.207467,0.070249
8439,0.106789,0.06499,0.446394,0.270657,0.223125,0.203493,0.071232
8440,0.106761,0.056997,0.439586,0.26721,0.223125,0.199518,0.072216
8441,0.108786,0.074185,0.442163,0.274467,0.219021,0.195543,0.0732
8442,0.109862,0.08082,0.451341,0.269342,0.21827,0.191568,0.074184
8443,0.112507,0.08122,0.450485,0.285461,0.221583,0.187593,0.075168
8444,0.116149,0.073349,0.449053,0.275681,0.219033,0.183618,0.076152
8445,0.115415,0.064067,0.447206,0.283244,0.219232,0.179644,0.077135
8446,0.11634,0.087263,0.442551,0.265781,0.222574,0.175669,0.078119
8447,0.117264,0.096893,0.451365,0.254374,0.217872,0.171694,0.079103
8448,0.118189,0.090137,0.462221,0.253535,0.212636,0.167719,0.080087
8449,0.118094,0.089388,0.458734,0.250802,0.217297,0.163744,0.081071
8450,0.116833,0.099627,0.453322,0.303439,0.215227,0.15977,0.082055
8451,0.113493,0.115265,0.45673,0.292531,0.205465,0.155795,0.083038
8452,0.10966,0.117599,0.459811,0.259227,0.210355,0.15182,0.084022
8453,0.107979,0.108944,0.461098,0.234576,0.214014,0.147845,0.085006
8454,0.107592,0.098617,0.462757,0.236231,0.209851,0.147097,0.084568
8455,0.108685,0.091295,0.453235,0.242252,0.218012,0.150569,0.082271
8456,0.1066,0.103963,0.445527,0.227874,0.221835,0.154041,0.079973
8457,0.106062,0.107551,0.442431,0.270737,0.220804,0.157513,0.077676
8458,0.109245,0.081865,0.444604,0.280262,0.224873,0.160985,0.075378
8459,0.107172,0.056405,0.446776,0.276769,0.232917,0.164457,0.073081
8460,0.105883,0.067951,0.448949,0.274796,0.228355,0.167928,0.070783
8461,0.105468,0.079026,0.444541,0.262674,0.223712,0.1714,0.068486
8462,0.105793,0.070511,0.440531,0.267822,0.223454,0.174872,0.066188
8463,0.108618,0.066462,0.440925,0.279491,0.221835,0.178344,0.063891
8464,0.11124,0.071817,0.430973,0.272052,0.220065,0.181816,0.061593
8465,0.111431,0.077598,0.424838,0.273084,0.216066,0.185288,0.059296
8466,0.106813,0.065338,0.429634,0.275114,0.223981,0.186633,0.056998
8467,0.106522,0.053479,0.430432,0.283233,0.2292,0.185197,0.054701
8468,0.108203,0.068107,0.43284,0.28939,0.221836,0.183762,0.052403
8469,0.10753,0.072879,0.440206,0.263406,0.220205,0.182326,0.050106
8470,0.107542,0.071555,0.439695,0.305503,0.222621,0.18089,0.049992
8471,0.10827,0.078016,0.43293,0.303745,0.222762,0.179455,0.052735
8472,0.106432,0.088256,0.43424,0.275601,0.217837,0.178019,0.055478
8473,0.10576,0.077111,0.442499,0.255372,0.218904,0.176583,0.058221
8474,0.105166,0.062988,0.442111,0.254068,0.219267,0.175148,0.060964
8475,0.104661,0.075613,0.434813,0.247491,0.220522,0.173712,0.063706
8476,0.108001,0.078521,0.435781,0.256665,0.226667,0.172276,0.066449
8477,0.109694,0.093637,0.444951,0.283244,0.219725,0.170841,0.069192
8478,0.107385,0.08789,0.451274,0.269081,0.214354,0.169405,0.071935
8479,0.111924,0.054089,0.455968,0.259329,0.221061,0.167969,0.074678
8480,0.115673,0.077093,0.458165,0.243919,0.219701,0.166534,0.077421
8481,0.113908,0.100899,0.455539,0.28431,0.213638,0.165098,0.080163
8482,0.116653,0.083536,0.453492,0.289027,0.213216,0.163662,0.080894
8483,0.122084,0.070598,0.455867,0.260815,0.218071,0.162227,0.078994
8484,0.124689,0.074969,0.458526,0.259454,0.215175,0.160791,0.077093
8485,0.12451,0.094281,0.456804,0.2827,0.200692,0.159355,0.075192
8486,0.124286,0.104416,0.460964,0.300412,0.203143,0.143684,0.086569
8487,0.125007,0.092331,0.472516,0.279661,0.212049,0.109397,0.115309
8488,0.122709,0.071643,0.480121,0.273039,0.21847,0.07511,0.14405
8489,0.120412,0.092522,0.497416,0.273634,0.215491,0.040823,0.217619
8490,0.117539,0.087699,0.523299,0.264024,0.212442,0.021841,0.297244
8491,0.114008,0.081255,0.543603,0.27898,0.211492,0.022871,0.308126
8492,0.112047,0.111539,0.556227,0.282167,0.203847,0.023901,0.319007
8493,0.111879,0.088291,0.559056,0.265135,0.209698,0.024931,0.29971
8494,0.115477,0.056457,0.562932,0.287043,0.221859,0.025961,0.26771
8495,0.120632,0.076484,0.576144,0.277279,0.222703,0.026991,0.270706
8496,0.119355,0.085574,0.59808,0.271678,0.220581,0.028021,0.311162
8497,0.118234,0.052191,0.622118,0.276089,0.220675,0.029051,0.36032
8498,0.116418,0.070336,0.636726,0.270192,0.215046,0.030081,0.356802
8499,0.114726,0.082927,0.649017,0.284412,0.214834,0.031111,0.353284
8500,0.115544,0.062256,0.655773,0.266598,0.216547,0.032141,0.341666
8501,0.116127,0.063092,0.655355,0.277427,0.215843,0.033171,0.319455
8502,0.122179,0.088534,0.658506,0.272041,0.213029,0.034202,0.297244
8503,0.126544,0.113315,0.673375,0.267766,0.213533,0.035232,0.291847
8504,0.128982,0.091791,0.697046,0.281668,0.221636,0.036262,0.308438
8505,0.162996,0.088621,0.71992,0.276004,0.212782,0.037292,0.325029
8506,0.22039,0.144487,0.750726,0.292247,0.200088,0.038322,0.34162
8507,0.239226,0.180221,0.7883,0.279797,0.201232,0.039352,0.410631
8508,0.230596,0.182903,0.816413,0.267732,0.212677,0.040382,0.477807
8509,0.221967,0.202232,0.828835,0.27652,0.213814,0.041412,0.452942
8510,0.216423,0.217992,0.829445,0.258502,0.214178,0.042442,0.365058
8511,0.21825,0.201867,0.831535,0.257855,0.230103,0.043472,0.265177
8512,0.21937,0.232917,0.8361,0.275805,0.217907,0.044502,0.257373
8513,0.220782,0.278368,0.844911,0.260066,0.212829,0.045533,0.249569
8514,0.225762,0.310166,0.855475,0.268979,0.216054,0.046563,0.241766
8515,0.226827,0.344699,0.859648,0.291567,0.205125,0.047593,0.225439
8516,0.227892,0.344821,0.870458,0.265713,0.211129,0.048623,0.197966
8517,0.226694,0.342174,0.873787,0.272404,0.222953,0.059038,0.170493
8518,0.222912,0.327476,0.866785,0.288664,0.228993,0.081728,0.14302
8519,0.223287,0.31809,0.861745,0.273356,0.235032,0.104417,0.115546
8520,0.228415,0.327685,0.858689,0.271304,0.232958,0.127106,0.088073
8521,0.231149,0.349401,0.835594,0.262175,0.221613,0.223205,0.042313
8522,0.231149,0.311629,0.792629,0.271145,0.234524,0.340233,0.00599
8523,0.233032,0.257053,0.7713,0.306013,0.237069,0.359093,0.01328
8524,0.233458,0.248973,0.769838,0.281838,0.219683,0.33626,0.020569
8525,0.22976,0.217122,0.767498,0.243273,0.22927,0.258903,0.027858
8526,0.227709,0.217191,0.784927,0.25726,0.223465,0.181546,0.056832
8527,0.227541,0.214127,0.805385,0.302589,0.216981,0.136351,0.089688
8528,0.230118,0.188876,0.815921,0.318192,0.22662,0.133212,0.090538
8529,0.235834,0.194135,0.817995,0.315459,0.228004,0.130073,0.091388
8530,0.236137,0.197931,0.831516,0.321786,0.226843,0.126934,0.092237
8531,0.234411,0.198454,0.839445,0.290064,0.219584,0.123796,0.093087
8532,0.234299,0.20831,0.844007,0.226366,0.213392,0.120657,0.093937
8533,0.2306,0.210992,0.85155,0.220334,0.220428,0.117518,0.094786
8534,0.226902,0.212124,0.842591,0.254805,0.221636,0.114379,0.095636
8535,0.221556,0.20427,0.845179,0.274059,0.221601,0.146805,0.073251
8536,0.219426,0.207248,0.832437,0.28846,0.222176,0.190387,0.043965
8537,0.219673,0.209233,0.816129,0.269671,0.225482,0.187741,0.045389
8538,0.218982,0.195458,0.818895,0.253081,0.231897,0.185095,0.046813
8539,0.221728,0.200456,0.821103,0.285999,0.225776,0.182449,0.048237
8540,0.224474,0.21491,0.824353,0.292724,0.21725,0.179803,0.049662
8541,0.225781,0.215032,0.815752,0.272937,0.216453,0.177157,0.051086
8542,0.225445,0.231489,0.817419,0.236175,0.209886,0.174511,0.05251
8543,0.225109,0.297053,0.817394,0.233294,0.201102,0.171864,0.053934
8544,0.226694,0.322914,0.817886,0.259919,0.206766,0.169218,0.055358
8545,0.230477,0.337054,0.827889,0.26467,0.208443,0.166572,0.056782
8546,0.232102,0.349897,0.813308,0.298382,0.211856,0.211036,0.058207
8547,0.231261,0.35473,0.79355,0.286646,0.219162,0.274846,0.059631
8548,0.229323,0.337925,0.795606,0.289174,0.228942,0.283391,0.061055
8549,0.226128,0.335766,0.786264,0.26759,0.231311,0.291936,0.040313
8550,0.221365,0.350324,0.765793,0.270907,0.228262,0.300481,0.012593
8551,0.217633,0.331099,0.745081,0.257991,0.234747,0.309026,0.013655
8552,0.213363,0.339579,0.730795,0.253115,0.221003,0.317571,0.014717
8553,0.209575,0.347137,0.718455,0.286011,0.213521,0.326116,0.015779
8554,0.206784,0.334042,0.712811,0.29468,0.218499,0.334662,0.01684
8555,0.204532,0.345935,0.710993,0.26602,0.213486,0.343207,0.017902
8556,0.206224,0.357481,0.703693,0.266292,0.212864,0.344245,0.018964
8557,0.205047,0.349627,0.693795,0.270499,0.218986,0.335468,0.020026
8558,0.20387,0.331917,0.682378,0.241413,0.227077,0.32669,0.021087
8559,0.20489,0.341599,0.670204,0.250745,0.223759,0.317912,0.022149
8560,0.206734,0.337054,0.660994,0.279615,0.221437,0.309134,0.023211
8561,0.20665,0.327232,0.659791,0.271428,0.226538,0.300357,0.024272
8562,0.204016,0.347677,0.662743,0.267721,0.221788,0.291579,0.025334
8563,0.203411,0.344107,0.663016,0.255837,0.211621,0.282801,0.026396
8564,0.205591,0.347712,0.657875,0.283516,0.200927,0.274023,0.027458
8565,0.204498,0.357812,0.650045,0.308202,0.202861,0.265246,0.028519
8566,0.206269,0.355374,0.646825,0.253807,0.209862,0.256468,0.029581
8567,0.208488,0.343393,0.645211,0.287904,0.215843,0.24769,0.030643
8568,0.210382,0.323645,0.63941,0.326753,0.223231,0.238912,0.031705
8569,0.211553,0.340485,0.631457,0.265271,0.222164,0.230135,0.032766
8570,0.208107,0.359048,0.626802,0.270907,0.221695,0.221357,0.033828
8571,0.208308,0.338918,0.634469,0.294957,0.228437,0.212579,0.03489
8572,0.212679,0.335818,0.638229,0.276758,0.222469,0.203801,0.035952
8573,0.21705,0.356907,0.633608,0.277914,0.214436,0.195024,0.037013
8574,0.219695,0.353215,0.633075,0.277767,0.215605,0.186246,0.038075
8575,0.220368,0.329897,0.633537,0.29032,0.218712,0.177468,0.039137
8576,0.22104,0.32112,0.633127,0.265351,0.22182,0.16869,0.040199
8577,0.221713,0.334198,0.634764,0.250825,0.221589,0.159913,0.04126
8578,0.222385,0.351961,0.642378,0.265963,0.21467,0.152023,0.042322
8579,0.223058,0.355165,0.643097,0.281101,0.213251,0.145295,0.043384
8580,0.22373,0.352553,0.640427,0.291952,0.219983,0.138567,0.044446
8581,0.227384,0.346197,0.640749,0.281237,0.224556,0.13184,0.050246
8582,0.232915,0.333467,0.642903,0.277109,0.222809,0.125112,0.062244
8583,0.236697,0.327215,0.653357,0.285296,0.217901,0.118384,0.074242
8584,0.235027,0.324864,0.663548,0.287445,0.217637,0.111656,0.08624
8585,0.229636,0.323366,0.671563,0.304879,0.215321,0.104928,0.098237
8586,0.227115,0.335522,0.67555,0.274808,0.21066,0.102687,0.110235
8587,0.227967,0.348147,0.68232,0.226876,0.208256,0.106312,0.122233
8588,0.230045,0.335609,0.686118,0.244038,0.219842,0.109938,0.122391
8589,0.229121,0.336392,0.676873,0.288006,0.222633,0.113564,0.107067
8590,0.230589,0.352762,0.679921,0.30971,0.2127,0.11719,0.091743
8591,0.230163,0.355896,0.701378,0.290172,0.210097,0.085723,0.145536
8592,0.224447,0.345012,0.720188,0.279888,0.209006,0.041644,0.227624
8593,0.222027,0.329078,0.726198,0.28668,0.216892,0.041081,0.228519
8594,0.221253,0.322269,0.74079,0.264704,0.223137,0.040518,0.229413
8595,0.220687,0.33789,0.740705,0.258944,0.223266,0.052653,0.173606
8596,0.223125,0.362758,0.719852,0.288199,0.222398,0.081394,0.09843
8597,0.228348,0.360877,0.719819,0.259908,0.223002,0.110136,0.094891
8598,0.236753,0.356994,0.724818,0.224308,0.217461,0.138877,0.091351
8599,0.242805,0.36086,0.727015,0.255519,0.215081,0.155034,0.087812
8600,0.246167,0.344159,0.726304,0.264188,0.22411,0.154733,0.084273
8601,0.247019,0.33594,0.721778,0.247094,0.226127,0.154433,0.080733
8602,0.248061,0.356001,0.718507,0.248138,0.219426,0.154133,0.077194
8603,0.250012,0.338691,0.717799,0.269909,0.223559,0.153833,0.073655
8604,0.249003,0.331708,0.715298,0.249215,0.221085,0.153532,0.070116
8605,0.245798,0.356088,0.717446,0.230947,0.214753,0.153232,0.066576
8606,0.24573,0.348948,0.716777,0.261552,0.223969,0.152932,0.063037
