,age,height_cm,weight_kg,release_clause_eur,club_joined,wage_eur
15862,17,177,73,1900000.0,1627257600000000000,6.90875477931522
15863,21,186,75,659000.0,1627776000000000000,6.68586094706836
15864,20,184,76,713000.0,1561939200000000000,6.90875477931522
15865,22,180,75,900000.0,1625097600000000000,6.90875477931522
15866,17,183,70,1700000.0,1610409600000000000,6.2166061010848646
15867,18,190,74,850000.0,1623974400000000000,6.2166061010848646
15868,17,175,70,1000000.0,1628985600000000000,6.2166061010848646
15869,20,185,76,850000.0,1629504000000000000,7.601402334583733
15870,19,175,73,1300000.0,1625097600000000000,8.006700845440367
15871,18,171,67,1100000.0,1625097600000000000,6.398594934535208
15872,19,186,75,855000.0,1630108800000000000,7.601402334583733
15873,17,193,82,911000.0,1593561600000000000,6.2166061010848646
15874,16,175,68,1200000.0,1629763200000000000,6.2166061010848646
15875,19,180,75,1200000.0,1625097600000000000,6.90875477931522
15876,19,192,80,1000000.0,1626048000000000000,6.7464121285733745
15877,20,186,73,616000.0,1629504000000000000,6.90875477931522
15878,18,168,60,1200000.0,1629417600000000000,6.90875477931522
15879,17,178,66,988000.0,1609459200000000000,6.2166061010848646
15880,19,171,68,698000.0,1609459200000000000,6.2166061010848646
15881,18,176,72,889000.0,1609459200000000000,6.2166061010848646
15882,17,187,83,2000000.0,1577836800000000000,6.2166061010848646
15883,18,163,58,988000.0,1546300800000000000,6.2166061010848646
15884,17,185,82,1700000.0,1577836800000000000,6.2166061010848646
15885,18,172,69,1300000.0,1577836800000000000,6.2166061010848646
15886,17,182,72,1700000.0,1609459200000000000,6.2166061010848646
15887,19,176,65,1100000.0,1577836800000000000,6.2166061010848646
15888,37,188,76,31000.0,1613606400000000000,6.2166061010848646
15889,30,178,77,189000.0,1604188800000000000,6.2166061010848646
15890,35,178,67,78000.0,1617062400000000000,7.601402334583733
15891,31,196,80,158000.0,1561939200000000000,6.90875477931522
15892,39,188,86,31000.0,1625184000000000000,6.2166061010848646
15893,34,182,74,41000.0,1596240000000000000,6.2166061010848646
15894,32,184,82,202000.0,1607558400000000000,6.2166061010848646
15895,29,177,76,248000.0,1577145600000000000,6.2166061010848646
15896,29,183,79,200000.0,1610064000000000000,6.621405651764134
15897,26,183,71,329000.0,1502150400000000000,7.601402334583733
15898,28,191,85,217000.0,1574899200000000000,6.2166061010848646
15899,30,170,63,264000.0,1612742400000000000,8.294299608857235
15900,25,178,70,438000.0,1626393600000000000,7.601402334583733
15901,29,175,66,200000.0,1611014400000000000,6.90875477931522
15902,29,197,90,218000.0,1436486400000000000,8.006700845440367
15903,31,187,76,171000.0,1483228800000000000,7.601402334583733
15904,24,180,65,456000.0,1563321600000000000,7.601402334583733
15905,28,177,64,248000.0,1519689600000000000,7.601402334583733
15906,25,171,71,325000.0,1375315200000000000,6.2166061010848646
15907,26,184,75,276000.0,1621900800000000000,7.601402334583733
15908,28,177,73,264000.0,1617062400000000000,7.601402334583733
15909,25,175,75,390000.0,1595548800000000000,6.398594934535208
15910,25,182,75,358000.0,1437004800000000000,7.601402334583733
15911,22,176,73,504000.0,1467331200000000000,6.2166061010848646
15912,31,187,81,140000.0,1456185600000000000,7.601402334583733
15913,28,185,83,211000.0,1546300800000000000,6.2166061010848646
15914,28,185,70,248000.0,1618876800000000000,7.601402334583733
15915,28,174,65,248000.0,1519776000000000000,7.601402334583733
15916,30,170,68,189000.0,1599868800000000000,6.2166061010848646
15917,26,181,75,305000.0,1626048000000000000,7.601402334583733
15918,23,186,74,536000.0,1627948800000000000,6.90875477931522
15919,23,188,91,553000.0,1447027200000000000,6.7464121285733745
15920,27,183,76,225000.0,1593388800000000000,6.90875477931522
15921,24,178,65,331000.0,1629417600000000000,6.2166061010848646
15922,30,185,74,248000.0,1599868800000000000,8.006700845440367
15923,23,165,66,648000.0,1566691200000000000,7.601402334583733
15924,24,187,74,265000.0,1451606400000000000,6.90875477931522
15925,40,185,78,26000.0,1610150400000000000,6.803505257608338
15926,23,176,68,788000.0,1629417600000000000,8.294299608857235
15927,29,183,82,186000.0,1485302400000000000,6.55250788703459
15928,25,170,66,314000.0,1405382400000000000,6.2166061010848646
15929,26,178,61,305000.0,1609459200000000000,6.90875477931522
15930,25,188,72,370000.0,1628899200000000000,6.90875477931522
15931,23,175,67,438000.0,1519776000000000000,7.601402334583733
15932,23,178,77,456000.0,1599177600000000000,7.601402334583733
15933,23,180,64,581000.0,1435708800000000000,6.398594934535208
15934,30,172,65,189000.0,1603152000000000000,6.2166061010848646
15935,24,183,70,585000.0,1626134400000000000,6.90875477931522
15936,24,175,71,463000.0,1467331200000000000,8.517393171418904
15937,24,183,70,397000.0,1624838400000000000,8.006700845440367
15938,24,175,74,555000.0,1372636800000000000,8.294299608857235
15939,22,180,75,731000.0,1625443200000000000,7.601402334583733
15940,24,194,91,553000.0,1519862400000000000,6.7464121285733745
15941,21,172,75,731000.0,1596240000000000000,7.601402334583733
15942,22,191,79,613000.0,1609459200000000000,6.2166061010848646
15943,21,183,78,731000.0,1610496000000000000,7.601402334583733
15944,21,175,67,891000.0,1625443200000000000,6.55250788703459
15945,22,173,67,613000.0,1629331200000000000,6.311734809152915
15946,21,172,63,544000.0,1531699200000000000,7.601402334583733
15947,21,190,80,750000.0,1488326400000000000,6.478509642208569
15948,22,175,61,731000.0,1493769600000000000,7.601402334583733
15949,22,173,68,580000.0,1630368000000000000,6.55250788703459
15950,22,178,73,471000.0,1467331200000000000,6.621405651764134
15951,19,183,73,744000.0,1498867200000000000,6.621405651764134
15952,20,188,74,950000.0,1602720000000000000,6.90875477931522
15953,22,186,80,569000.0,1629158400000000000,6.2166061010848646
15954,21,177,68,656000.0,1594857600000000000,6.90875477931522
15955,20,185,70,947000.0,1530662400000000000,8.699681400989514
15956,23,188,80,634000.0,1596412800000000000,8.006700845440367
15957,23,176,68,613000.0,1618876800000000000,8.006700845440367
15958,32,192,80,171000.0,1483920000000000000,7.601402334583733
15959,22,174,60,683000.0,1625097600000000000,7.601402334583733
15960,21,185,70,683000.0,1481500800000000000,6.803505257608338
15961,21,185,75,683000.0,1631232000000000000,6.90875477931522
15962,21,184,76,581000.0,1496275200000000000,6.90875477931522
15963,23,187,84,348000.0,1577923200000000000,6.90875477931522
15964,21,168,78,580000.0,1630454400000000000,6.68586094706836
15965,20,173,64,891000.0,1594080000000000000,7.601402334583733
15966,21,170,65,435000.0,1619395200000000000,6.90875477931522
15967,20,180,66,990000.0,1519344000000000000,8.987321812850125
15968,20,188,79,884000.0,1516320000000000000,8.006700845440367
15969,22,175,64,581000.0,1521849600000000000,6.2166061010848646
15970,20,191,80,656000.0,1522540800000000000,6.90875477931522
15971,21,190,78,703000.0,1629158400000000000,6.311734809152915
15972,20,178,74,928000.0,1561939200000000000,9.210440366976517
15973,21,178,66,613000.0,1501632000000000000,6.2166061010848646
15974,22,166,62,471000.0,1612137600000000000,6.90875477931522
15975,22,182,81,715000.0,1601856000000000000,7.601402334583733
15976,20,178,70,870000.0,1627603200000000000,6.2166061010848646
15977,20,185,74,1000000.0,1530403200000000000,8.853808274977197
15978,22,180,77,536000.0,1561939200000000000,6.311734809152915
15979,20,186,82,504000.0,1625097600000000000,6.2166061010848646
15980,21,183,74,581000.0,1625097600000000000,6.90875477931522
15981,19,174,64,830000.0,1601337600000000000,6.90875477931522
15982,24,172,69,618000.0,1600819200000000000,8.699681400989514
15983,19,183,64,536000.0,1530403200000000000,6.90875477931522
15984,28,170,70,213000.0,1578182400000000000,6.90875477931522
15985,22,173,70,536000.0,1546300800000000000,6.90875477931522
15986,22,167,70,543000.0,1467331200000000000,6.2166061010848646
15987,20,177,72,816000.0,1561939200000000000,7.601402334583733
15988,24,174,64,431000.0,1604275200000000000,8.006700845440367
15989,25,184,72,345000.0,1500422400000000000,8.006700845440367
15990,22,183,72,543000.0,1535155200000000000,6.2166061010848646
15991,20,168,64,703000.0,1514764800000000000,6.311734809152915
15992,21,186,75,634000.0,1625011200000000000,6.2166061010848646
15993,21,182,78,872000.0,1597104000000000000,7.601402334583733
15994,22,185,75,544000.0,1626307200000000000,6.311734809152915
15995,20,178,75,731000.0,1539388800000000000,6.90875477931522
15996,20,174,64,950000.0,1543276800000000000,7.601402334583733
15997,24,170,65,648000.0,1624665600000000000,8.006700845440367
15998,21,177,68,872000.0,1547078400000000000,8.294299608857235
15999,20,186,78,471000.0,1546300800000000000,6.621405651764134
16000,20,180,71,703000.0,1546300800000000000,6.478509642208569
16001,24,187,88,315000.0,1548633600000000000,6.7464121285733745
16002,20,180,75,870000.0,1548720000000000000,7.601402334583733
16003,34,175,64,93000.0,1325376000000000000,7.601402334583733
16004,19,188,77,797000.0,1618531200000000000,6.478509642208569
16005,21,192,80,834000.0,1549065600000000000,7.601402334583733
16006,21,189,80,580000.0,1628121600000000000,6.803505257608338
16007,20,190,75,450000.0,1546646400000000000,6.68586094706836
16008,24,185,84,495000.0,1546473600000000000,6.90875477931522
16009,22,185,79,544000.0,1620691200000000000,6.55250788703459
16010,22,180,75,638000.0,1546992000000000000,6.90875477931522
16011,20,180,70,691000.0,1610668800000000000,6.2166061010848646
16012,22,188,79,508000.0,1545955200000000000,6.398594934535208
16013,20,172,59,950000.0,1630368000000000000,6.90875477931522
16014,25,172,68,314000.0,1530403200000000000,6.398594934535208
16015,22,175,65,544000.0,1580860800000000000,6.85751406254539
16016,22,183,74,508000.0,1546300800000000000,6.7464121285733745
16017,27,189,87,242000.0,1596240000000000000,6.2166061010848646
16018,24,182,67,388000.0,1611360000000000000,6.2166061010848646
16019,28,180,75,214000.0,1599523200000000000,6.2166061010848646
16020,19,170,57,830000.0,1625097600000000000,6.90875477931522
16021,20,188,70,471000.0,1557014400000000000,6.478509642208569
16022,20,188,80,634000.0,1559347200000000000,7.601402334583733
16023,19,186,77,683000.0,1594857600000000000,7.601402334583733
16024,21,179,72,703000.0,1627776000000000000,6.478509642208569
16025,20,176,68,683000.0,1629763200000000000,6.90875477931522
16026,20,179,65,928000.0,1561939200000000000,8.987321812850125
16027,20,179,75,508000.0,1563926400000000000,6.90875477931522
16028,20,182,72,544000.0,1559347200000000000,7.601402334583733
16029,20,175,70,620000.0,1546300800000000000,6.90875477931522
16030,20,184,93,675000.0,1561939200000000000,7.601402334583733
16031,23,180,69,488000.0,1625097600000000000,7.601402334583733
16032,19,182,78,930000.0,1561939200000000000,8.006700845440367
16033,21,187,79,600000.0,1548979200000000000,6.90875477931522
16034,21,189,77,578000.0,1561939200000000000,6.55250788703459
16035,22,183,67,770000.0,1561334400000000000,7.601402334583733
16036,20,167,66,1000000.0,1562544000000000000,8.987321812850125
16037,19,195,85,495000.0,1562803200000000000,6.55250788703459
16038,25,183,74,350000.0,1562803200000000000,6.90875477931522
16039,20,194,89,619000.0,1625097600000000000,6.621405651764134
16040,20,183,79,495000.0,1561939200000000000,6.90875477931522
16041,27,176,73,271000.0,1627171200000000000,6.311734809152915
16042,22,174,70,619000.0,1561939200000000000,6.90875477931522
16043,21,183,70,778000.0,1625097600000000000,6.85751406254539
16044,24,180,73,457000.0,1564617600000000000,7.601402334583733
16045,20,190,75,790000.0,1563062400000000000,6.2166061010848646
16046,19,181,72,790000.0,1554076800000000000,6.803505257608338
16047,19,183,70,891000.0,1561939200000000000,6.803505257608338
16048,18,189,79,691000.0,1627257600000000000,6.2166061010848646
16049,22,171,60,881000.0,1561939200000000000,6.2166061010848646
16050,21,177,66,750000.0,1546473600000000000,6.90875477931522
16051,24,174,75,360000.0,1580515200000000000,7.601402334583733
16052,22,193,81,683000.0,1628121600000000000,7.601402334583733
16053,21,199,95,578000.0,1567036800000000000,6.7464121285733745
16054,23,185,77,471000.0,1609977600000000000,6.7464121285733745
16055,18,175,72,947000.0,1530403200000000000,7.601402334583733
16056,20,180,76,1200000.0,1561939200000000000,6.2166061010848646
16057,25,183,80,423000.0,1549411200000000000,6.2166061010848646
16058,21,180,73,675000.0,1601856000000000000,7.601402334583733
16059,20,183,71,990000.0,1561939200000000000,8.987321812850125
16060,22,177,64,581000.0,1623196800000000000,6.398594934535208
16061,30,163,66,189000.0,1565740800000000000,6.2166061010848646
16062,21,167,63,581000.0,1560988800000000000,6.2166061010848646
16063,24,170,61,823000.0,1581552000000000000,6.2166061010848646
16064,22,174,67,543000.0,1567296000000000000,6.2166061010848646
16065,21,185,76,569000.0,1548547200000000000,6.90875477931522
16066,18,180,73,984000.0,1571270400000000000,7.601402334583733
16067,21,170,66,850000.0,1577836800000000000,6.90875477931522
16068,18,195,81,1400000.0,1548201600000000000,8.006700845440367
16069,20,180,75,797000.0,1625097600000000000,7.601402334583733
16070,20,180,75,1100000.0,1627776000000000000,6.2166061010848646
16071,19,186,78,750000.0,1576627200000000000,6.2166061010848646
16072,20,177,71,683000.0,1545091200000000000,6.90875477931522
16073,21,173,70,544000.0,1578355200000000000,6.7464121285733745
16074,22,171,62,580000.0,1578355200000000000,6.85751406254539
16075,20,168,56,950000.0,1614297600000000000,6.90875477931522
16076,19,180,82,1000000.0,1599696000000000000,6.90875477931522
16077,20,175,68,881000.0,1546300800000000000,6.2166061010848646
16078,19,190,72,674000.0,1578096000000000000,6.2166061010848646
16079,22,185,73,544000.0,1578787200000000000,6.85751406254539
16080,21,185,80,830000.0,1579737600000000000,8.006700845440367
16081,21,182,71,881000.0,1577836800000000000,6.2166061010848646
16082,24,183,76,360000.0,1580515200000000000,7.601402334583733
16083,22,176,75,881000.0,1577836800000000000,6.2166061010848646
16084,19,186,81,971000.0,1577836800000000000,6.2166061010848646
16085,22,176,74,823000.0,1577836800000000000,6.2166061010848646
16086,19,168,69,750000.0,1577836800000000000,6.68586094706836
16087,19,184,67,823000.0,1577836800000000000,6.2166061010848646
16088,23,178,79,413000.0,1582588800000000000,6.90875477931522
16089,20,185,70,731000.0,1625097600000000000,6.85751406254539
16090,18,187,70,1100000.0,1577836800000000000,6.2166061010848646
16091,20,185,78,465000.0,1546300800000000000,6.478509642208569
16092,22,191,83,508000.0,1610150400000000000,6.68586094706836
16093,18,169,58,1100000.0,1624492800000000000,7.601402334583733
16094,19,178,78,1100000.0,1577836800000000000,6.90875477931522
16095,21,183,82,504000.0,1617148800000000000,6.2166061010848646
16096,18,173,60,741000.0,1577836800000000000,6.2166061010848646
16097,21,174,67,731000.0,1501804800000000000,6.90875477931522
16098,22,192,87,399000.0,1564963200000000000,7.601402334583733
16099,21,183,83,544000.0,1522540800000000000,6.621405651764134
16100,22,184,74,634000.0,1530403200000000000,6.55250788703459
16101,21,172,68,619000.0,1624579200000000000,7.601402334583733
16102,20,181,81,882000.0,1591315200000000000,7.601402334583733
16103,19,182,70,680000.0,1591833600000000000,6.90875477931522
16104,20,190,85,471000.0,1587513600000000000,6.311734809152915
16105,18,176,69,947000.0,1591920000000000000,7.601402334583733
16106,20,191,78,585000.0,1592611200000000000,6.398594934535208
16107,19,178,70,818000.0,1581897600000000000,8.006700845440367
16108,19,185,79,797000.0,1592352000000000000,6.478509642208569
16109,20,184,80,778000.0,1592956800000000000,7.601402334583733
16110,20,192,83,536000.0,1561939200000000000,6.55250788703459
16111,20,194,85,660000.0,1593561600000000000,6.90875477931522
16112,23,182,79,638000.0,1593561600000000000,6.90875477931522
16113,19,186,82,675000.0,1593561600000000000,7.601402334583733
16114,18,173,70,839000.0,1625097600000000000,6.2166061010848646
16115,24,181,67,523000.0,1593561600000000000,7.601402334583733
16116,19,175,65,1100000.0,1594857600000000000,8.294299608857235
16117,20,184,74,471000.0,1593561600000000000,6.90875477931522
16118,20,175,70,750000.0,1614556800000000000,6.55250788703459
16119,20,170,62,544000.0,1595030400000000000,6.311734809152915
16120,19,184,75,741000.0,1595721600000000000,6.621405651764134
16121,19,183,65,950000.0,1594857600000000000,6.90875477931522
16122,18,184,73,950000.0,1561939200000000000,6.2166061010848646
16123,21,177,71,581000.0,1625097600000000000,6.90875477931522
16124,22,183,75,683000.0,1596240000000000000,7.601402334583733
16125,19,170,65,830000.0,1596672000000000000,7.601402334583733
16126,20,181,73,703000.0,1596672000000000000,6.90875477931522
16127,24,170,67,314000.0,1562716800000000000,6.2166061010848646
16128,21,182,81,585000.0,1626912000000000000,8.006700845440367
16129,20,180,74,950000.0,1530316800000000000,6.90875477931522
16130,17,190,77,691000.0,1566518400000000000,6.2166061010848646
16131,18,181,74,741000.0,1610236800000000000,6.2166061010848646
16132,19,183,70,970000.0,1625097600000000000,6.311734809152915
16133,19,180,70,634000.0,1561939200000000000,6.90875477931522
16134,17,187,74,947000.0,1561939200000000000,6.2166061010848646
16135,22,180,75,481000.0,1530403200000000000,6.803505257608338
16136,20,170,64,1000000.0,1562112000000000000,8.006700845440367
16137,19,184,79,790000.0,1599091200000000000,6.68586094706836
16138,25,183,73,299000.0,1599782400000000000,7.601402334583733
16139,19,190,70,1100000.0,1629072000000000000,8.699681400989514
16140,20,187,78,797000.0,1596240000000000000,7.601402334583733
16141,21,191,81,638000.0,1614556800000000000,7.601402334583733
16142,19,182,72,1000000.0,1593561600000000000,6.2166061010848646
16143,19,183,75,830000.0,1609459200000000000,6.68586094706836
16144,19,189,88,1100000.0,1598918400000000000,6.2166061010848646
16145,28,174,74,230000.0,1601424000000000000,6.2166061010848646
16146,23,169,67,555000.0,1601510400000000000,8.294299608857235
16147,22,180,78,578000.0,1578960000000000000,6.478509642208569
16148,19,182,70,619000.0,1602374400000000000,6.311734809152915
16149,19,179,68,504000.0,1602806400000000000,6.2166061010848646
16150,27,180,70,271000.0,1612224000000000000,6.2166061010848646
16151,20,181,65,950000.0,1602806400000000000,6.90875477931522
16152,18,191,78,1400000.0,1602115200000000000,6.90875477931522
16153,21,180,75,638000.0,1603238400000000000,6.90875477931522
16154,17,175,67,1000000.0,1546300800000000000,6.2166061010848646
16155,21,171,70,656000.0,1606003200000000000,6.90875477931522
16156,18,182,68,989000.0,1577836800000000000,6.2166061010848646
16157,23,189,78,544000.0,1604188800000000000,6.2166061010848646
16158,18,173,67,903000.0,1606262400000000000,6.90875477931522
16159,28,187,82,175000.0,1630368000000000000,6.68586094706836
16160,19,182,75,508000.0,1546300800000000000,6.2166061010848646
16161,17,192,75,909000.0,1606003200000000000,6.2166061010848646
16162,20,183,67,797000.0,1606780800000000000,7.601402334583733
16163,28,187,82,186000.0,1609459200000000000,6.68586094706836
16164,22,185,80,399000.0,1577836800000000000,6.311734809152915
16165,20,185,82,638000.0,1597881600000000000,6.90875477931522
16166,17,174,61,1000000.0,1606262400000000000,6.398594934535208
16167,20,171,69,665000.0,1609459200000000000,7.601402334583733
16168,19,178,71,665000.0,1609459200000000000,7.601402334583733
16169,28,184,79,213000.0,1610064000000000000,6.68586094706836
16170,20,171,68,839000.0,1610409600000000000,7.601402334583733
16171,25,185,83,252000.0,1610496000000000000,6.7464121285733745
16172,23,186,79,305000.0,1610150400000000000,6.398594934535208
16173,20,175,67,770000.0,1600646400000000000,7.601402334583733
16174,20,178,75,1100000.0,1610928000000000000,7.601402334583733
16175,22,173,68,544000.0,1611187200000000000,6.90875477931522
16176,17,168,59,850000.0,1611619200000000000,6.2166061010848646
16177,21,180,74,544000.0,1610668800000000000,6.68586094706836
16178,20,170,65,940000.0,1609459200000000000,6.2166061010848646
16179,19,175,68,580000.0,1611792000000000000,6.90875477931522
16180,23,181,70,450000.0,1612137600000000000,6.90875477931522
16181,19,170,66,700000.0,1577836800000000000,6.2166061010848646
16182,21,175,74,850000.0,1609459200000000000,6.90875477931522
16183,18,178,64,1100000.0,1583712000000000000,6.2166061010848646
16184,22,169,69,881000.0,1611100800000000000,6.2166061010848646
16185,20,185,80,471000.0,1607040000000000000,6.85751406254539
16186,21,178,70,543000.0,1612224000000000000,6.90875477931522
16187,20,173,69,680000.0,1597104000000000000,7.601402334583733
16188,22,193,84,396000.0,1611187200000000000,6.90875477931522
16189,19,180,73,823000.0,1546300800000000000,6.2166061010848646
16190,21,181,60,823000.0,1613606400000000000,6.2166061010848646
16191,21,195,80,613000.0,1614297600000000000,6.2166061010848646
16192,29,169,67,301000.0,1610409600000000000,6.2166061010848646
16193,19,168,65,1100000.0,1584489600000000000,8.006700845440367
16194,20,185,75,797000.0,1546300800000000000,7.601402334583733
16195,19,184,80,471000.0,1628640000000000000,6.2166061010848646
16196,21,170,72,1000000.0,1610409600000000000,6.2166061010848646
16197,19,173,70,940000.0,1559347200000000000,6.2166061010848646
16198,18,170,61,1000000.0,1559347200000000000,6.2166061010848646
16199,18,191,77,1100000.0,1590969600000000000,6.2166061010848646
16200,20,175,67,764000.0,1590969600000000000,6.2166061010848646
16201,22,185,79,823000.0,1609459200000000000,6.2166061010848646
16202,19,172,67,543000.0,1609459200000000000,6.2166061010848646
16203,20,173,68,600000.0,1609459200000000000,6.2166061010848646
16204,22,180,73,638000.0,1616371200000000000,6.90875477931522
16205,24,182,77,278000.0,1615593600000000000,6.311734809152915
16206,21,187,80,508000.0,1609459200000000000,6.311734809152915
16207,22,183,73,508000.0,1616025600000000000,6.621405651764134
16208,17,183,75,1500000.0,1605139200000000000,6.2166061010848646
16209,22,188,79,553000.0,1611014400000000000,6.90875477931522
16210,19,190,82,1000000.0,1609459200000000000,6.2166061010848646
16211,19,174,68,967000.0,1609459200000000000,6.90875477931522
16212,22,179,68,823000.0,1619049600000000000,6.2166061010848646
16213,18,174,69,778000.0,1625097600000000000,6.85751406254539
16214,19,187,75,890000.0,1629504000000000000,6.90875477931522
16215,23,180,77,362000.0,1618531200000000000,6.90875477931522
16216,21,181,70,840000.0,1546300800000000000,6.2166061010848646
16217,18,185,75,850000.0,1561939200000000000,6.55250788703459
16218,19,196,85,536000.0,1620172800000000000,6.2166061010848646
16219,19,180,76,1000000.0,1557446400000000000,6.621405651764134
16220,17,189,78,830000.0,1621123200000000000,6.2166061010848646
16221,18,173,69,778000.0,1593648000000000000,6.478509642208569
16222,18,188,79,658000.0,1602028800000000000,6.2166061010848646
16223,19,183,74,778000.0,1598572800000000000,6.55250788703459
16224,18,175,66,703000.0,1520208000000000000,6.2166061010848646
16225,19,180,80,731000.0,1621036800000000000,6.2166061010848646
16226,25,194,84,342000.0,1594598400000000000,7.601402334583733
16227,30,192,88,149000.0,1535932800000000000,6.90875477931522
16228,18,177,71,741000.0,1561939200000000000,6.311734809152915
16229,29,176,69,231000.0,1625875200000000000,8.006700845440367
16230,20,182,72,731000.0,1623024000000000000,6.68586094706836
16231,19,182,71,966000.0,1596499200000000000,6.90875477931522
16232,20,177,70,536000.0,1561939200000000000,6.311734809152915
16233,20,172,70,578000.0,1561939200000000000,6.311734809152915
16234,24,194,91,285000.0,1623715200000000000,6.90875477931522
16235,20,182,74,536000.0,1593561600000000000,6.2166061010848646
16236,20,189,81,585000.0,1623801600000000000,6.621405651764134
16237,20,184,76,508000.0,1624320000000000000,6.90875477931522
16238,20,191,80,543000.0,1625097600000000000,6.90875477931522
16239,20,184,74,718000.0,1624579200000000000,7.601402334583733
16240,21,180,78,578000.0,1611187200000000000,6.803505257608338
16241,19,185,80,619000.0,1625097600000000000,6.2166061010848646
16242,19,188,76,778000.0,1625097600000000000,6.2166061010848646
16243,18,187,80,726000.0,1625097600000000000,6.2166061010848646
16244,19,177,70,778000.0,1623628800000000000,6.311734809152915
16245,24,193,84,413000.0,1623628800000000000,6.90875477931522
16246,24,182,74,414000.0,1625097600000000000,8.006700845440367
16247,18,175,65,988000.0,1625097600000000000,7.601402334583733
16248,21,198,81,715000.0,1625097600000000000,8.294299608857235
16249,24,174,67,645000.0,1625356800000000000,7.601402334583733
16250,18,185,75,726000.0,1625097600000000000,6.2166061010848646
16251,18,183,72,741000.0,1625097600000000000,6.2166061010848646
16252,18,175,64,872000.0,1625097600000000000,6.90875477931522
16253,19,187,75,619000.0,1625097600000000000,6.85751406254539
16254,26,180,75,274000.0,1625443200000000000,6.90875477931522
16255,18,181,77,613000.0,1625097600000000000,6.7464121285733745
16256,18,185,75,770000.0,1625443200000000000,7.601402334583733
16257,20,181,72,543000.0,1625616000000000000,6.90875477931522
16258,22,180,75,683000.0,1621900800000000000,8.853808274977197
16259,19,184,79,741000.0,1546300800000000000,6.478509642208569
16260,21,188,79,543000.0,1625097600000000000,6.803505257608338
16261,24,183,75,488000.0,1625788800000000000,7.601402334583733
16262,18,171,65,726000.0,1625097600000000000,6.311734809152915
16263,25,169,65,345000.0,1602201600000000000,8.006700845440367
16264,21,178,72,504000.0,1626220800000000000,7.601402334583733
16265,19,188,78,831000.0,1625097600000000000,6.2166061010848646
16266,19,175,68,731000.0,1561939200000000000,6.621405651764134
16267,21,187,81,569000.0,1626739200000000000,6.90875477931522
16268,20,189,81,585000.0,1626825600000000000,7.601402334583733
16269,19,178,61,890000.0,1626998400000000000,6.90875477931522
16270,19,180,72,780000.0,1627084800000000000,6.803505257608338
16271,18,190,71,797000.0,1610668800000000000,6.2166061010848646
16272,21,189,84,540000.0,1625097600000000000,6.311734809152915
16273,20,192,82,454000.0,1626998400000000000,6.2166061010848646
16274,18,176,68,1000000.0,1625529600000000000,7.601402334583733
16275,20,173,72,543000.0,1556755200000000000,6.398594934535208
16276,23,173,69,504000.0,1627430400000000000,6.2166061010848646
16277,22,185,78,578000.0,1625097600000000000,7.601402334583733
16278,18,178,70,722000.0,1596240000000000000,7.601402334583733
16279,22,175,75,683000.0,1627516800000000000,7.601402334583733
16280,18,192,80,674000.0,1625097600000000000,6.2166061010848646
16281,20,188,79,619000.0,1627948800000000000,6.90875477931522
16282,28,180,80,189000.0,1628035200000000000,6.2166061010848646
16283,19,173,62,947000.0,1593561600000000000,6.90875477931522
16284,18,188,72,1000000.0,1626134400000000000,7.601402334583733
16285,19,178,64,683000.0,1561939200000000000,8.294299608857235
16286,20,186,84,634000.0,1628208000000000000,6.803505257608338
16287,18,175,71,1100000.0,1578528000000000000,8.517393171418904
16288,20,179,74,900000.0,1609459200000000000,6.2166061010848646
16289,16,180,70,1500000.0,1610236800000000000,6.90875477931522
16290,21,188,70,779000.0,1626307200000000000,6.68586094706836
16291,20,182,77,779000.0,1593561600000000000,6.803505257608338
16292,17,177,68,1300000.0,1596499200000000000,6.311734809152915
16293,18,178,73,872000.0,1628899200000000000,8.006700845440367
16294,18,190,80,830000.0,1593561600000000000,6.311734809152915
16295,20,190,79,1100000.0,1621296000000000000,8.006700845440367
16296,17,186,78,816000.0,1625097600000000000,6.2166061010848646
16297,18,182,70,884000.0,1581552000000000000,7.601402334583733
16298,19,187,75,620000.0,1594080000000000000,6.803505257608338
16299,19,193,78,909000.0,1628899200000000000,6.398594934535208
16300,18,170,63,1000000.0,1577836800000000000,6.2166061010848646
16301,17,176,65,1000000.0,1577836800000000000,6.2166061010848646
16302,18,186,79,1100000.0,1546300800000000000,6.2166061010848646
16303,18,170,68,581000.0,1546300800000000000,6.2166061010848646
16304,19,190,85,989000.0,1577836800000000000,6.2166061010848646
16305,18,182,79,971000.0,1577836800000000000,6.2166061010848646
16306,17,177,75,1100000.0,1577836800000000000,6.2166061010848646
16307,19,165,64,1100000.0,1577836800000000000,6.2166061010848646
16308,17,174,70,1300000.0,1577836800000000000,6.2166061010848646
16309,18,187,83,741000.0,1609459200000000000,6.2166061010848646
16310,41,188,80,19000.0,1267401600000000000,6.398594934535208
16311,36,178,75,23000.0,1615420800000000000,6.2166061010848646
16312,36,175,60,70000.0,1262304000000000000,6.90875477931522
16313,37,188,80,23000.0,1579478400000000000,6.621405651764134
16314,29,170,70,217000.0,1614124800000000000,6.311734809152915
16315,32,176,73,155000.0,1483920000000000000,6.311734809152915
16316,29,189,80,202000.0,1498867200000000000,6.311734809152915
16317,26,188,93,252000.0,1611705600000000000,6.90875477931522
16318,31,183,81,120000.0,1519344000000000000,6.90875477931522
16319,25,178,66,347000.0,1598486400000000000,7.601402334583733
16320,26,184,75,244000.0,1577836800000000000,6.311734809152915
